UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,33,156,Single Liquid_1,1,4,HT00018,B24,siRNA_Control_Plate_001,D1,2.4,,
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,35,156,Single Liquid_1,2,4,HT00018,D24,siRNA_Control_Plate_001,D1,2.4,,
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,37,156,Single Liquid_1,3,4,HT00018,F24,siRNA_Control_Plate_001,D1,2.4,,
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,39,156,Single Liquid_1,4,4,HT00018,H24,siRNA_Control_Plate_001,D1,2.4,,
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,41,156,Single Liquid_1,5,4,HT00018,J24,siRNA_Control_Plate_001,D1,2.4,,
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,43,156,Single Liquid_1,6,4,HT00018,L24,siRNA_Control_Plate_001,D1,2.4,,
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,45,156,Single Liquid_1,7,4,HT00018,N24,siRNA_Control_Plate_001,D1,2.4,,
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,47,156,Single Liquid_1,8,4,HT00018,P24,siRNA_Control_Plate_001,D1,2.4,,
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,65,164,Single Liquid_1,1,4,HT00018,B24,HT00018,B24,10,,
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,66,164,Single Liquid_1,2,4,HT00018,D24,HT00018,D24,10,,
JANUS,796,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,11/30/2016 11:09:20 AM,67,164,Single Liquid_1,3,4,HT00018,F24,HT00018,F24,10,,
