ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei - Number of Objects	Nuclei - Nuclei Selected - Mean per Well	Nuclei Selected - Number of Objects	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Green Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Red Mean - Mean per Well	Number of Analyzed Fields	Link
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A1	1	1	1	1	875	0.786285714286	688	196.050885805	0.95398326983	12.5604475511	18.1920682866	0.693665146005	326.776724361	367.519804086	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.1
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A2	1	2	1	1	539	0.846011131725	456	160.343571679	0.94717127726	11.3692631624	16.4504900613	0.697687299323	337.82008456	417.199744729	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.2
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A3	1	3	1	1	811	0.766954377312	622	213.098014996	0.960731837161	13.3318417115	18.6397564099	0.718244273496	332.09524725	415.787635548	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.3
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A4	1	4	1	1	885	0.772881355932	684	221.323922794	0.960530261223	13.5112777682	18.8498600567	0.718760621798	234.524092804	323.799005709	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.4
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A5	1	5	1	1	1384	0.817919075145	1132	189.824319063	0.952963557161	12.3190902091	17.8162004521	0.693663479128	222.312888989	247.746415879	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.5
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A6	1	6	1	1	1151	0.800173761946	921	191.992099667	0.969658571835	12.7661782193	17.6335535953	0.727242881507	228.832310402	295.822587752	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.6
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A7	1	7	1	1	980	0.763265306122	748	220.285607964	0.967098775681	13.672817872	18.7880971874	0.728240520491	243.543356182	307.706828436	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.7
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A8	1	8	1	1	1617	0.809523809524	1309	171.750803891	0.966951603036	12.1001932818	16.5414440283	0.735074583411	208.072186819	249.041596736	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.8
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A9	1	9	1	1	1402	0.820970042796	1151	176.6132214	0.965397132104	12.218093209	16.920500842	0.724726478909	225.422944843	279.957981389	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.9
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A10	1	10	1	1	1021	0.779627815867	796	209.07830392	0.9673992199	13.4630852689	18.1686279233	0.741133701414	248.8366762	308.282911323	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.10
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A11	1	11	1	1	1231	0.789601949634	972	200.197535848	0.963488279776	13.0542434629	17.8712811524	0.730610599392	212.923640643	269.912200216	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.11
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A12	1	12	1	1	1205	0.785892116183	947	204.463498907	0.959753188314	12.9824075918	18.3310364957	0.711163630875	232.369449041	283.142380247	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.12
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A13	1	13	1	1	1009	0.799801783944	807	209.067713252	0.962108335666	13.3502494026	18.3089906577	0.731580562272	236.064805672	305.526104512	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.13
161212_Epi_Env_Screen_Batch1	2146	HTIF00058	2669	2016-12-13T10:38:15Z	2596	A14	1	14	1	1	1512	0.824735449735	1247	181.232782078	0.968946870189	12.44943584	16.9678566394	0.73674851187	198.027314119	249.813392312	30	http://columbus.nci.nih.gov/browse/measurement/2596/well=1.14
