ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei - Number of Objects	Nuclei - Nuclei Selected - Mean per Well	Nuclei Selected - Number of Objects	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Green Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Red Mean - Mean per Well	Number of Analyzed Fields	Link
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A1	1	1	1	1	1249	0.783827061649	979	198.242640724	0.957510235904	12.7947468564	18.0392594193	0.713377697211	335.40024207	342.30766358	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.1
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A2	1	2	1	1	1072	0.77052238806	826	224.434317877	0.953123060885	13.601856495	19.3048865459	0.706866258225	380.43477325	413.966702073	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.2
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A3	1	3	1	1	568	0.721830985915	410	285.276580684	0.950331085934	15.2548922872	21.884890582	0.698705198293	421.407305753	508.028244365	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.3
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A4	1	4	1	1	660	0.768181818182	507	224.63037078	0.965527086635	13.9567780983	18.8179685644	0.743027150605	371.741934547	444.903239472	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.4
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A5	1	5	1	1	1441	0.789035392089	1137	202.9151398	0.956310383051	12.8508186948	18.3094053666	0.704852053898	296.898910928	308.089292939	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.5
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A6	1	6	1	1	815	0.793865030675	647	214.313641524	0.953790199129	13.0923742061	19.0597631359	0.690636887566	366.216338483	431.843269084	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.6
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A7	1	7	1	1	960	0.7875	756	226.03820717	0.955719048971	13.7058521271	19.3059346621	0.714191173138	330.426385802	376.767143645	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.7
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A9	1	9	1	1	1097	0.775752051048	851	209.469527568	0.960961924875	13.2314259584	18.4544142743	0.719017638569	320.100377645	338.97969541	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.9
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A10	1	10	1	1	710	0.756338028169	537	234.698216105	0.947932767927	13.6690178906	19.8392206839	0.689817280409	349.033415435	387.738395136	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.10
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A11	1	11	1	1	1608	0.811567164179	1305	176.622552306	0.95897215367	12.1086516521	16.9625253	0.716407227367	257.066086145	252.189271793	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.11
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A12	1	12	1	1	1415	0.799293286219	1131	193.181854788	0.958317285716	12.6058239114	17.7714441379	0.712302223479	278.635055662	294.885985368	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.12
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A13	1	13	1	1	815	0.8	652	219.422851698	0.970253362688	13.8104852955	18.7332803331	0.738177579677	356.50446123	413.490077257	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.13
161212_Epi_Env_Screen_Batch1	2146	HTIF00043	2711	2016-12-27T20:54:00Z	2636	A14	1	14	1	1	1241	0.797743755036	990	183.967705802	0.95609268884	12.1677907001	17.6068970749	0.694203206689	288.008943143	304.889606116	30	http://columbus.nci.nih.gov/browse/measurement/2636/well=1.14
