ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei - Number of Objects	Nuclei - Nuclei Selected - Mean per Well	Nuclei Selected - Number of Objects	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Green Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Red Mean - Mean per Well	Number of Analyzed Fields	Link
161219_Epi_Env_Screen_Batch2	2152	HTIF00035	2708	2016-12-22T01:49:22Z	2633	A1	1	1	1	1	790	0.779746835443	616	209.055219862	0.965053084508	13.1237718259	18.5918146165	0.710267191574	265.113995561	460.960690334	30	http://columbus.nci.nih.gov/browse/measurement/2633/well=1.1
161219_Epi_Env_Screen_Batch2	2152	HTIF00035	2708	2016-12-22T01:49:22Z	2633	A2	1	2	1	1	1035	0.788405797101	816	197.096278554	0.974260348929	13.0515073032	17.7649039916	0.738377702479	210.521452532	365.697321285	30	http://columbus.nci.nih.gov/browse/measurement/2633/well=1.2
161219_Epi_Env_Screen_Batch2	2152	HTIF00035	2708	2016-12-22T01:49:22Z	2633	A3	1	3	1	1	557	0.761220825853	424	216.643000983	0.955918090403	13.3910838402	18.8824145061	0.714169609619	254.183820358	535.726437699	30	http://columbus.nci.nih.gov/browse/measurement/2633/well=1.3
161219_Epi_Env_Screen_Batch2	2152	HTIF00035	2708	2016-12-22T01:49:22Z	2633	A4	1	4	1	1	1060	0.796226415094	844	190.193725844	0.963523317091	12.4831088463	17.6798346121	0.708305963529	215.669882415	372.181811772	30	http://columbus.nci.nih.gov/browse/measurement/2633/well=1.4
161219_Epi_Env_Screen_Batch2	2152	HTIF00035	2708	2016-12-22T01:49:22Z	2633	A5	1	5	1	1	974	0.798767967146	778	190.445779679	0.973092534494	12.8781148089	17.2182881097	0.74917457376	216.928943222	402.88187363	30	http://columbus.nci.nih.gov/browse/measurement/2633/well=1.5
161219_Epi_Env_Screen_Batch2	2152	HTIF00035	2708	2016-12-22T01:49:22Z	2633	A6	1	6	1	1	297	0.781144781145	232	241.098415074	0.944054361389	14.0218114397	20.2967281178	0.694109906245	257.098266244	601.029181652	30	http://columbus.nci.nih.gov/browse/measurement/2633/well=1.6
161219_Epi_Env_Screen_Batch2	2152	HTIF00035	2708	2016-12-22T01:49:22Z	2633	A7	1	7	1	1	1530	0.825490196078	1263	148.747091042	0.949919555406	10.810680322	15.7818688927	0.68995262611	170.81084413	285.78544994	30	http://columbus.nci.nih.gov/browse/measurement/2633/well=1.7
161219_Epi_Env_Screen_Batch2	2152	HTIF00035	2708	2016-12-22T01:49:22Z	2633	A8	1	8	1	1	897	0.76254180602	684	210.342471974	0.962112424876	13.2525391906	18.5915678921	0.716047868548	225.530865575	420.225906431	30	http://columbus.nci.nih.gov/browse/measurement/2633/well=1.8
161219_Epi_Env_Screen_Batch2	2152	HTIF00035	2708	2016-12-22T01:49:22Z	2633	A9	1	9	1	1	1110	0.807207207207	896	193.395585634	0.961773596415	12.5743290016	17.9107965389	0.707052047093	189.671642515	334.530808395	30	http://columbus.nci.nih.gov/browse/measurement/2633/well=1.9
161219_Epi_Env_Screen_Batch2	2152	HTIF00035	2708	2016-12-22T01:49:22Z	2633	A10	1	10	1	1	1019	0.769381746811	784	208.543714916	0.965739889766	13.2312103299	18.3981299953	0.721677914762	189.382276243	387.404690092	30	http://columbus.nci.nih.gov/browse/measurement/2633/well=1.10
