ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei - Number of Objects	Nuclei - Nuclei Selected - Mean per Well	Nuclei Selected - Number of Objects	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Green Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Red Mean - Mean per Well	Number of Analyzed Fields	Link
161219_Epi_Env_Screen_Batch2	2152	HTIF00038	2709	2016-12-22T09:37:08Z	2634	A1	1	1	1	1	485	0.758762886598	368	235.965659499	0.971171944127	14.2759449536	19.4603355307	0.736131812142	312.923091733	580.302436521	30	http://columbus.nci.nih.gov/browse/measurement/2634/well=1.1
161219_Epi_Env_Screen_Batch2	2152	HTIF00038	2709	2016-12-22T09:37:08Z	2634	A2	1	2	1	1	1090	0.818348623853	892	175.781846852	0.962304483271	11.9948219233	17.0557372294	0.707373657556	233.434983407	372.44485559	30	http://columbus.nci.nih.gov/browse/measurement/2634/well=1.2
161219_Epi_Env_Screen_Batch2	2152	HTIF00038	2709	2016-12-22T09:37:08Z	2634	A3	1	3	1	1	783	0.799489144317	626	168.169166162	0.956976867782	11.5751406489	16.7414717312	0.69641321128	257.107861707	424.994919971	30	http://columbus.nci.nih.gov/browse/measurement/2634/well=1.3
161219_Epi_Env_Screen_Batch2	2152	HTIF00038	2709	2016-12-22T09:37:08Z	2634	A4	1	4	1	1	413	0.782082324455	323	230.711638128	0.957869707673	13.9297203967	19.3847851791	0.726288807795	274.986319775	595.755868553	30	http://columbus.nci.nih.gov/browse/measurement/2634/well=1.4
161219_Epi_Env_Screen_Batch2	2152	HTIF00038	2709	2016-12-22T09:37:08Z	2634	A5	1	5	1	1	326	0.773006134969	252	226.330726765	0.975017230514	14.1899010104	18.7637751664	0.758209886513	412.703425483	735.504262712	30	http://columbus.nci.nih.gov/browse/measurement/2634/well=1.5
161219_Epi_Env_Screen_Batch2	2152	HTIF00038	2709	2016-12-22T09:37:08Z	2634	A6	1	6	1	1	769	0.795838751625	612	203.868439386	0.966931800979	13.2713859951	17.9988241841	0.741788815193	222.586030853	382.398527462	30	http://columbus.nci.nih.gov/browse/measurement/2634/well=1.6
161219_Epi_Env_Screen_Batch2	2152	HTIF00038	2709	2016-12-22T09:37:08Z	2634	A7	1	7	1	1	750	0.776	582	214.230220083	0.96244124245	13.2753157049	18.7754195601	0.711546333346	229.147045238	407.459379972	30	http://columbus.nci.nih.gov/browse/measurement/2634/well=1.7
161219_Epi_Env_Screen_Batch2	2152	HTIF00038	2709	2016-12-22T09:37:08Z	2634	A8	1	8	1	1	636	0.770440251572	490	215.242171297	0.970971302756	13.7124651026	18.538801421	0.743749019348	245.851352258	476.83598125	30	http://columbus.nci.nih.gov/browse/measurement/2634/well=1.8
161219_Epi_Env_Screen_Batch2	2152	HTIF00038	2709	2016-12-22T09:37:08Z	2634	A9	1	9	1	1	1153	0.78317432784	903	189.473142365	0.966681680861	12.6922538517	17.4525444663	0.728730879124	178.688732989	303.094899524	30	http://columbus.nci.nih.gov/browse/measurement/2634/well=1.9
161219_Epi_Env_Screen_Batch2	2152	HTIF00038	2709	2016-12-22T09:37:08Z	2634	A10	1	10	1	1	1589	0.808684707363	1285	169.055044631	0.951695140329	11.5044005967	16.9114212075	0.686085657364	183.870369287	279.371321224	30	http://columbus.nci.nih.gov/browse/measurement/2634/well=1.10
