UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,193,160,Replicate Plate MDT_1,1,SRC0001,CPF20391,A1,Reservior_001,A1,50,,
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,194,160,Replicate Plate MDT_1,2,SRC0002,CPF20391,B1,Reservior_001,B1,50,,
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,195,160,Replicate Plate MDT_1,3,SRC0003,CPF20391,C1,Reservior_001,C1,50,,
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,196,160,Replicate Plate MDT_1,4,SRC0004,CPF20391,D1,Reservior_001,D1,50,,
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,197,160,Replicate Plate MDT_1,5,SRC0005,CPF20391,E1,Reservior_001,E1,50,,
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,198,160,Replicate Plate MDT_1,6,SRC0006,CPF20391,F1,Reservior_001,F1,50,,
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,199,160,Replicate Plate MDT_1,7,SRC0007,CPF20391,G1,Reservior_001,G1,50,,
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,200,160,Replicate Plate MDT_1,8,SRC0008,CPF20391,H1,Reservior_001,H1,50,,
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,201,160,Replicate Plate MDT_1,9,SRC0009,CPF20391,A2,Reservior_001,A2,50,,
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,202,160,Replicate Plate MDT_1,10,SRC0010,CPF20391,B2,Reservior_001,B2,50,,
JANUS,547,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:23:00 AM,203,160,Replicate Plate MDT_1,11,SRC0011,CPF20391,C2,Reservior_001,C2,50,,
