UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,25,356,Single Liquid_1,1,1,HT00008,A23,siRNA_Control,A1,2.4,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,26,356,Single Liquid_1,2,1,HT00008,C23,siRNA_Control,A1,2.4,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,27,356,Single Liquid_1,3,1,HT00008,E23,siRNA_Control,A1,2.4,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,28,356,Single Liquid_1,4,1,HT00008,G23,siRNA_Control,A1,2.4,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,29,356,Single Liquid_1,5,1,HT00008,I23,siRNA_Control,A1,2.4,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,30,356,Single Liquid_1,6,1,HT00008,K23,siRNA_Control,A1,2.4,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,31,356,Single Liquid_1,7,1,HT00008,M23,siRNA_Control,A1,2.4,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,32,356,Single Liquid_1,8,1,HT00008,O23,siRNA_Control,A1,2.4,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,41,382,Single Liquid_1,1,1,HT00008,A23,HT00008,A23,10,Not enough liquid detected in tip 1 to complete operation.    ,Ignore
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,42,382,Single Liquid_1,2,1,HT00008,C23,HT00008,C23,10,Not enough liquid detected in tip 2 to complete operation.    ,Ignore
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,43,382,Single Liquid_1,3,1,HT00008,E23,HT00008,E23,10,Not enough liquid detected in tip 3 to complete operation.    ,Ignore
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,44,382,Single Liquid_1,4,1,HT00008,G23,HT00008,G23,10,Not enough liquid detected in tip 4 to complete operation.    ,Ignore
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,45,382,Single Liquid_1,5,1,HT00008,I23,HT00008,I23,10,Not enough liquid detected in tip 5 to complete operation.    ,Ignore
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,46,382,Single Liquid_1,6,1,HT00008,K23,HT00008,K23,10,Not enough liquid detected in tip 6 to complete operation.    ,Ignore
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,47,382,Single Liquid_1,7,1,HT00008,M23,HT00008,M23,10,Not enough liquid detected in tip 7 to complete operation.    ,Ignore
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,48,382,Single Liquid_1,8,1,HT00008,O23,HT00008,O23,10,Not enough liquid detected in tip 8 to complete operation.    ,Ignore
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,57,388,Single Liquid_1,1,1,HT00008,A23,HT00008,A23,10,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,58,388,Single Liquid_1,2,1,HT00008,C23,HT00008,C23,10,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,59,388,Single Liquid_1,3,1,HT00008,E23,HT00008,E23,10,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,60,388,Single Liquid_1,4,1,HT00008,G23,HT00008,G23,10,,
JANUS,591,STEP3B_ADD_Cntrls_on_Daughter_Plate.pro,8/5/2016 11:30:26 AM,61,388,Single Liquid_1,5,1,HT00008,I23,HT00008,I23,10,,
