GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID
84844	4	P19	-1.74	94	307	0.00958616800543843	1	3	3	100	84844	PHF5A	s39505
84844	5	O19	-1.02	95	605	0.00958616800543843	1	3	3	100	84844	PHF5A	s39507
3684	7	L13	-2.39	96	153	0.00968155223965598	1	3	3	100	3684	ITGAM	s7566
3684	6	L13	-1.05	97	594	0.00968155223965598	1	3	3	100	3684	ITGAM	s7565
3684	8	L13	-1.02	98	606	0.00968155223965598	1	3	3	100	3684	ITGAM	s7567
79415	8	C22	-2.79	99	95	0.00973809380574041	1	3	3	100	79415	C17orf62	s35787
79415	6	C22	-2.32	100	165	0.00973809380574041	1	3	3	100	79415	C17orf62	s35785
113130	7	A07	-3.26	102	53	0.0101186154364545	1	3	3	100	113130	CDCA5	s41425
113130	6	A07	-1.08	103	577	0.0101186154364545	1	3	3	100	113130	CDCA5	s41424
113130	8	A07	-1	104	615	0.0101186154364545	1	3	3	100	113130	CDCA5	s41426
9688	7	A16	-2.32	107	166	0.0109796916784757	1	3	3	100	9688	NUP93	s18654
9688	8	A16	-2.21	108	186	0.0109796916784757	1	3	3	100	9688	NUP93	s18655
9688	6	A16	-0.96	109	633	0.0109796916784757	1	3	3	100	9688	NUP93	s18653
51547	1	D19	-1.52	111	405	0.0112948796956801	1	3	3	100	51547	SIRT7	s28305
51547	2	D19	-1.23	112	512	0.0112948796956801	1	3	3	100	51547	SIRT7	s28304
51547	3	D19	-0.95	113	636	0.0112948796956801	1	3	3	100	51547	SIRT7	s28303
10228	6	E06	-2.16	114	200	0.011562098198238	1	3	3	100	10228	STX6	s19958
10228	8	E06	-1.45	115	431	0.011562098198238	1	3	3	100	10228	STX6	s19960
10228	7	E06	-0.94	116	644	0.011562098198238	1	3	3	100	10228	STX6	s19959
6749	3	P10	-1.91	119	258	0.0121647443488293	1	3	3	100	6749	SSRP1	s13489
6749	2	P10	-1.21	120	524	0.0121647443488293	1	3	3	100	6749	SSRP1	s13490
6749	1	P10	-0.92	121	655	0.0121647443488293	1	3	3	100	6749	SSRP1	s13491
9126	7	L21	-2.52	125	131	0.01355153463819	1	3	3	100	9126	SMC3	s17426
9126	6	L21	-1.75	126	304	0.01355153463819	1	3	3	100	9126	SMC3	s17425
9126	8	L21	-0.88	127	678	0.01355153463819	1	3	3	100	9126	SMC3	s17427
10051	6	P17	-1.66	128	341	0.0136114971808369	1	3	3	100	10051	SMC4	s19538
10051	8	P17	-0.97	129	625	0.0136114971808369	1	3	3	100	10051	SMC4	s19540
10051	7	P17	-0.88	130	679	0.0136114971808369	1	3	3	100	10051	SMC4	s19539
10036	5	C07	-2.22	131	184	0.0139749905507178	1	3	3	100	10036	CHAF1A	s19500
10036	4	D07	-1.25	132	505	0.0139749905507178	1	3	3	100	10036	CHAF1A	s19499
10036	4	C07	-0.88	133	680	0.0139749905507178	1	3	3	100	10036	CHAF1A	s19501
9212	1	E06	-2.03	142	229	0.0175418125048724	1	3	3	100	9212	AURKB	s17612
9212	2	E06	-1.68	143	330	0.0175418125048724	1	3	3	100	9212	AURKB	s17611
9212	3	E06	-0.76	144	737	0.0175418125048724	1	3	3	100	9212	AURKB	s17613
7586	6	A08	-2.49	147	134	0.0181232315101793	1	2	3	67	7586	ZKSCAN1	s15081
7586	7	A08	-2.04	148	227	0.0181232315101793	1	2	3	67	7586	ZKSCAN1	s15082
10735	7	I15	-1.61	150	360	0.0184091125294758	1	3	3	100	10735	STAG2	s21090
10735	8	I15	-1.2	151	529	0.0184091125294758	1	3	3	100	10735	STAG2	s21091
10735	6	I15	-0.74	152	750	0.0184091125294758	1	3	3	100	10735	STAG2	s21089
196541	3	H16	-2.38	155	155	0.0195328426819884	1	3	3	100	196541	METTL21C	s47047
196541	1	H16	-0.95	156	637	0.0195328426819884	1	3	3	100	196541	METTL21C	s47045
196541	2	H16	-0.71	157	768	0.0195328426819884	1	3	3	100	196541	METTL21C	s47046
57634	5	M03	-1.91	160	259	0.0200725364743373	1	3	3	100	57634	EP400	s33489
57634	4	M03	-1.26	161	502	0.0200725364743373	1	3	3	100	57634	EP400	s33488
57634	4	N03	-0.7	162	773	0.0200725364743373	1	3	3	100	57634	EP400	s33487
3621	1	G13	-2.03	166	230	0.0213437467939546	1	3	3	100	3621	ING1	s223939
3621	2	G13	-1.95	167	248	0.0213437467939546	1	3	3	100	3621	ING1	s7429
79041	6	L22	-2.08	169	217	0.021848010583196	1	3	3	100	79041	TMEM38A	s35471
79041	7	L22	-1.94	170	251	0.021848010583196	1	3	3	100	79041	TMEM38A	s35472
83590	8	G10	-0.97	172	626	0.0224143454480533	1	3	3	100	83590	TMUB1	s195441
83590	7	G10	-0.85	173	700	0.0224143454480533	1	3	3	100	83590	TMUB1	s38014
83590	6	G10	-0.66	174	803	0.0224143454480533	1	3	3	100	83590	TMUB1	s38013
676	2	A17	-1.87	177	271	0.0234343154152297	1	3	3	100	676	BRDT	s2087
676	3	A17	-0.97	178	627	0.0234343154152297	1	3	3	100	676	BRDT	s2086
676	1	A17	-0.65	179	811	0.0234343154152297	1	3	3	100	676	BRDT	s2088
1642	5	H09	-2.65	180	117	0.0242192725261834	1	3	3	100	1642	DDB1	s3979
1642	5	G10	-1.35	181	463	0.0242192725261834	1	3	3	100	1642	DDB1	s3981
1642	4	G10	-0.63	182	823	0.0242192725261834	1	3	3	100	1642	DDB1	s3980
390245	1	J10	-1.34	184	471	0.0247521965718826	1	3	3	100	390245		s52753
390245	2	J10	-1.15	185	550	0.0247521965718826	1	3	3	100	390245		s52752
390245	3	J10	-0.62	186	829	0.0247521965718826	1	3	3	100	390245		s52751
2091	1	C21	-2.82	187	91	0.0248417702627338	1	3	3	100	2091	FBL	s4822
2091	3	C21	-1.79	188	293	0.0248417702627338	1	3	3	100	2091	FBL	s4820
2091	2	C21	-0.62	189	830	0.0248417702627338	1	3	3	100	2091	FBL	s4821
3275	1	G07	-1.56	191	387	0.0250215654248285	1	3	3	100	3275	PRMT2	s6915
3275	3	G07	-0.89	192	672	0.0250215654248285	1	3	3	100	3275	PRMT2	s6914
3275	2	G07	-0.61	193	834	0.0250215654248285	1	3	3	100	3275	PRMT2	s6916
83860	1	B12	-1.63	194	355	0.0253837541431816	1	3	3	100	83860	TAF3	s38235
83860	3	B12	-0.94	195	645	0.0253837541431816	1	3	3	100	83860	TAF3	s38237
83860	2	B12	-0.61	196	835	0.0253837541431816	1	3	3	100	83860	TAF3	s38236
8450	4	I14	-2.54	199	129	0.0263977585048849	1	3	3	100	8450	CUL4B	s16043
8450	5	I14	-1.76	200	300	0.0263977585048849	1	3	3	100	8450	CUL4B	s16042
8450	5	J13	-0.6	201	839	0.0263977585048849	1	3	3	100	8450	CUL4B	s16044
9031	1	C20	-1.23	202	513	0.0265849761289964	1	3	3	100	9031	BAZ1B	s17210
9031	2	C20	-0.86	203	692	0.0265849761289964	1	3	3	100	9031	BAZ1B	s17208
9031	3	C20	-0.59	204	851	0.0265849761289964	1	3	3	100	9031	BAZ1B	s17209
8535	3	A22	-2.15	205	204	0.0269620627574299	1	3	3	100	8535	CBX4	s16235
8535	2	A22	-2.14	206	205	0.0269620627574299	1	3	3	100	8535	CBX4	s16234
8535	1	A22	-0.59	207	852	0.0269620627574299	1	3	3	100	8535	CBX4	s16233
23246	5	E17	-2.71	209	110	0.0272472058681078	1	3	3	100	23246	BOP1	s23385
23246	4	E17	-0.7	210	774	0.0272472058681078	1	3	3	100	23246	BOP1	s23384
23246	4	F17	-0.58	211	856	0.0272472058681078	1	3	3	100	23246	BOP1	s225940
53371	8	P11	-3.72	213	29	0.0274384138090464	1	3	3	100	53371	NUP54	s28726
53371	6	P11	-0.75	214	745	0.0274384138090464	1	3	3	100	53371	NUP54	s28724
53371	7	P11	-0.58	215	857	0.0274384138090464	1	3	3	100	53371	NUP54	s28725
256380	5	C12	-2.3	216	169	0.0276305142012392	1	3	3	100	256380	SCML4	s48776
256380	4	C12	-1.47	217	421	0.0276305142012392	1	3	3	100	256380	SCML4	s48775
256380	5	D11	-0.58	218	858	0.0276305142012392	1	3	3	100	256380	SCML4	s48777
10668	7	K13	-1.37	219	458	0.0278235091225702	1	3	3	100	10668	CGRRF1	s20979
10668	6	K13	-0.98	220	621	0.0278235091225702	1	3	3	100	10668	CGRRF1	s20978
10668	8	K13	-0.58	221	859	0.0278235091225702	1	3	3	100	10668	CGRRF1	s20980
8932	3	C16	-1.6	223	368	0.0285060657636462	1	3	3	100	8932	MBD2	s17079
8932	2	C16	-0.66	224	804	0.0285060657636462	1	3	3	100	8932	MBD2	s17080
8932	1	C16	-0.56	225	870	0.0285060657636462	1	3	3	100	8932	MBD2	s17081
7443	1	O13	-2.85	226	87	0.0286044756569614	1	3	3	100	7443	VRK1	s14820
7443	2	O13	-0.88	227	681	0.0286044756569614	1	3	3	100	7443	VRK1	s14822
7443	3	O13	-0.56	228	871	0.0286044756569614	1	3	3	100	7443	VRK1	s14821
11332	8	D09	-1.68	230	331	0.0300060864552168	1	3	3	100	11332	ACOT7	s22348
11332	7	D09	-0.87	231	688	0.0300060864552168	1	3	3	100	11332	ACOT7	s22347
11332	6	D09	-0.54	232	885	0.0300060864552168	1	3	3	100	11332	ACOT7	s22346
4174	6	M15	-2.07	237	222	0.0331621639532983	1	3	3	100	4174	MCM5	s8595
4174	7	M15	-1.42	238	441	0.0331621639532983	1	3	3	100	4174	MCM5	s8596
4174	8	M15	-0.5	239	914	0.0331621639532983	1	3	3	100	4174	MCM5	s8597
84148	3	B18	-1.68	241	332	0.0341503770971218	1	3	3	100	84148	MYST1	s38571
84148	2	B18	-0.7	242	775	0.0341503770971218	1	3	3	100	84148	MYST1	s38570
84148	1	B18	-0.49	243	921	0.0341503770971218	1	3	3	100	84148	MYST1	s38569
55806	4	L11	-1.57	247	382	0.0356121649795653	1	3	3	100	55806	HR	s31556
55806	4	K11	-1.26	248	503	0.0356121649795653	1	3	3	100	55806	HR	s31558
55806	5	K11	-0.47	249	930	0.0356121649795653	1	3	3	100	55806	HR	s31557
84759	4	G08	-1.72	255	318	0.0375858819659805	1	3	3	100	84759	PCGF1	s39408
84759	5	G08	-0.69	256	778	0.0375858819659805	1	3	3	100	84759	PCGF1	s39409
84759	5	H07	-0.44	257	955	0.0375858819659805	1	3	3	100	84759	PCGF1	s39410
9730	1	E20	-1.48	258	419	0.0380606457738211	1	3	3	100	9730	VPRBP	s18762
9730	3	E20	-0.61	259	836	0.0380606457738211	1	3	3	100	9730	VPRBP	s18763
9730	2	E20	-0.44	260	956	0.0380606457738211	1	3	3	100	9730	VPRBP	s18761
55139	2	H09	-2.81	263	94	0.039386824441465	1	3	3	100	55139	ANKZF1	s30259
55139	3	H09	-1.08	264	578	0.039386824441465	1	3	3	100	55139	ANKZF1	s30261
55139	1	H09	-0.43	265	965	0.039386824441465	1	3	3	100	55139	ANKZF1	s30260
1788	1	C15	-2.68	266	113	0.0396630396630396	1	1	1	100	1788	DNMT3A	s200426
112869	5	A06	-1.05	267	595	0.0401230084160667	1	3	3	100	112869	CCDC101	s41391
112869	4	A06	-0.48	268	927	0.0401230084160667	1	3	3	100	112869	CCDC101	s41392
112869	5	B05	-0.42	269	975	0.0401230084160667	1	3	3	100	112869	CCDC101	s225485
3895	8	K07	-3.52	270	39	0.0405214697195611	1	2	3	67	3895	KTN1	s8035
55746	8	J21	-1.61	272	361	0.0407434568393473	1	3	3	100	55746	NUP133	s31403
55746	7	J21	-0.53	273	894	0.0407434568393473	1	3	3	100	55746	NUP133	s31402
55746	6	J21	-0.42	274	976	0.0407434568393473	1	3	3	100	55746	NUP133	s31401
10919	1	K06	-1.56	275	388	0.0408683091074964	1	3	3	100	10919	EHMT2	s21468
10919	2	K06	-0.55	276	876	0.0408683091074964	1	3	3	100	10919	EHMT2	s21470
10919	3	K06	-0.41	277	982	0.0408683091074964	1	3	3	100	10919	EHMT2	s21469
23335	8	E14	-1.69	278	328	0.0412561238519373	1	3	3	100	23335	WDR7	s23592
23335	7	E14	-1.64	279	350	0.0412561238519373	1	3	3	100	23335	WDR7	s23591
25988	4	G04	-0.92	280	656	0.0413702687829208	1	3	3	100	25988	HINFP	s24883
25988	5	H03	-0.44	281	957	0.0413702687829208	1	3	3	100	25988	HINFP	s24884
25988	5	G04	-0.41	282	983	0.0413702687829208	1	3	3	100	25988	HINFP	s24885
56970	5	N09	-3.47	283	41	0.0415458240223516	1	1	3	33	56970	ATXN7L3	s230630
10237	6	M09	-1.08	284	579	0.0418763218901745	1	3	3	100	10237	SLC35B1	s19982
10237	8	M09	-1.01	285	611	0.0418763218901745	1	3	3	100	10237	SLC35B1	s19984
10237	7	M09	-0.41	286	984	0.0418763218901745	1	3	3	100	10237	SLC35B1	s19983
57062	6	G03	-1.61	287	362	0.0423864850523308	1	3	3	100	57062	DDX24	s32631
57062	7	G03	-1.51	288	408	0.0423864850523308	1	3	3	100	57062	DDX24	s32632
57062	8	G03	-0.4	289	993	0.0423864850523308	1	3	3	100	57062	DDX24	s32633
11022	4	F01	-2.02	291	232	0.042643113098708	1	3	3	100	11022	TDRKH	s223180
11022	4	E01	-0.52	292	905	0.042643113098708	1	3	3	100	11022	TDRKH	s223179
11022	5	E01	-0.4	293	994	0.042643113098708	1	3	3	100	11022	TDRKH	s223181
148581	4	M22	-1.72	294	319	0.0429007748924634	1	3	3	100	148581	UBE2U	s45196
148581	5	N21	-0.93	295	649	0.0429007748924634	1	3	3	100	148581	UBE2U	s45195
148581	5	M22	-0.4	296	995	0.0429007748924634	1	3	3	100	148581	UBE2U	s45194
23424	5	E21	-3.41	297	43	0.0435923448756294	1	3	3	100	23424	TDRD7	s23803
51317	3	D15	-1.15	299	551	0.0446009176480933	1	3	3	100	51317	PHF21A	s27940
51317	2	D15	-0.84	300	705	0.0446009176480933	1	3	3	100	51317	PHF21A	s27938
51317	1	D15	-0.39	301	1007	0.0446009176480933	1	3	3	100	51317	PHF21A	s27939
8794	8	C21	-3.07	302	67	0.0451329313207872	1	3	3	100	8794	TNFRSF10C	s16755
8794	6	C21	-2.1	303	211	0.0451329313207872	1	3	3	100	8794	TNFRSF10C	s16753
8794	7	C21	-0.38	304	1013	0.0451329313207872	1	3	3	100	8794	TNFRSF10C	s16754
9631	8	O08	-2.59	305	123	0.0462096171365835	1	3	3	100	9631	NUP155	s18514
9631	6	O08	-0.82	306	717	0.0462096171365835	1	3	3	100	9631	NUP155	s18512
9631	7	O08	-0.37	307	1022	0.0462096171365835	1	3	3	100	9631	NUP155	s18513
4927	8	K01	-1.14	309	554	0.0464814378928586	1	3	3	100	4927	NUP88	s9781
4927	6	K01	-1.08	310	580	0.0464814378928586	1	3	3	100	4927	NUP88	s9779
4927	7	K01	-0.37	311	1023	0.0464814378928586	1	3	3	100	4927	NUP88	s9780
8289	5	F17	-0.68	312	787	0.0467543225258325	1	3	3	100	8289	ARID1A	s15785
8289	5	E18	-0.64	313	817	0.0467543225258325	1	3	3	100	8289	ARID1A	s15784
8289	4	E18	-0.37	314	1024	0.0467543225258325	1	3	3	100	8289	ARID1A	s15786
152098	4	A22	-3.1	315	63	0.0470282731133893	1	3	3	100	152098	ZCWPW2	s45655
152098	5	B21	-0.46	316	940	0.0470282731133893	1	3	3	100	152098	ZCWPW2	s45657
152098	5	A22	-0.36	317	1029	0.0470282731133893	1	3	3	100	152098	ZCWPW2	s45656
54491	7	H19	-2.67	318	114	0.0470855954444534	1	2	3	67	54491	FAM105A	s29068
54491	6	H19	-1.59	319	373	0.0470855954444534	1	2	3	67	54491	FAM105A	s29067
57085	7	K05	-1.81	320	286	0.0473259224894595	1	2	3	67	57085	AGTRAP	s32641
57085	6	K05	-1.59	321	374	0.0473259224894595	1	2	3	67	57085	AGTRAP	s32640
80152	7	N15	-0.47	323	931	0.0484140880958643	1	3	3	100	80152	CENPT	s36976
80152	6	N15	-0.44	324	958	0.0484140880958643	1	3	3	100	80152	CENPT	s36975
80152	8	N15	-0.35	325	1036	0.0484140880958643	1	3	3	100	80152	CENPT	s36977
55683	1	J01	-0.86	326	693	0.0489759484968812	1	3	3	100	55683	KIAA1310	s31244
55683	3	J01	-0.84	327	706	0.0489759484968812	1	3	3	100	55683	KIAA1310	s31242
55683	2	J01	-0.35	328	1037	0.0489759484968812	1	3	3	100	55683	KIAA1310	s31243
51720	5	K22	-0.86	329	694	0.0514123661345456	1	3	3	100	51720	UIMC1	s28574
51720	5	L21	-0.61	330	837	0.0514123661345456	1	3	3	100	51720	UIMC1	s28575
51720	4	K22	-0.32	331	1058	0.0514123661345456	1	3	3	100	51720	UIMC1	s28573
9682	1	E18	-1.85	333	275	0.0517445325433628	1	2	3	67	9682	KDM4A	s18635
9682	3	E18	-1.55	334	393	0.0517445325433628	1	2	3	67	9682	KDM4A	s18637
54892	7	E16	-1.74	336	308	0.0519951292711798	1	3	3	100	54892	NCAPG2	s29693
54892	8	E16	-1.55	337	394	0.0519951292711798	1	3	3	100	54892	NCAPG2	s29694
1487	5	E04	-0.6	340	840	0.0536281192257028	1	3	3	100	1487	CTBP1	s3700
1487	4	E04	-0.53	341	895	0.0536281192257028	1	3	3	100	1487	CTBP1	s3699
1487	5	F03	-0.3	342	1075	0.0536281192257028	1	3	3	100	1487	CTBP1	s3698
8726	5	A13	-0.78	343	730	0.0545319455970526	1	3	3	100	8726	EED	s16624
8726	4	B13	-0.46	344	941	0.0545319455970526	1	3	3	100	8726	EED	s16625
8726	4	A13	-0.3	345	1076	0.0545319455970526	1	3	3	100	8726	EED	s16626
1017	2	A21	-0.54	346	886	0.0546835636107607	1	3	3	100	1017	CDK2	s205
1017	1	A21	-0.53	347	896	0.0546835636107607	1	3	3	100	1017	CDK2	s204
1017	3	A21	-0.3	348	1077	0.0546835636107607	1	3	3	100	1017	CDK2	s206
7290	2	P20	-0.44	350	959	0.0551401033354242	1	3	3	100	7290	HIRA	s14520
7290	3	P20	-0.35	351	1038	0.0551401033354242	1	3	3	100	7290	HIRA	s14522
7290	1	P20	-0.3	352	1078	0.0551401033354242	1	3	3	100	7290	HIRA	s14521
57222	7	N08	-1.76	353	301	0.0553014113022579	1	3	3	100	57222	ERGIC1	s195318
57222	8	N08	-1.52	354	406	0.0553014113022579	1	3	3	100	57222	ERGIC1	s195319
26108	1	B09	-1.63	356	356	0.0559066374057909	1	3	3	100	26108	PYGO1	s25106
26108	3	B09	-1.03	357	603	0.0559066374057909	1	3	3	100	26108	PYGO1	s25107
26108	2	B09	-0.29	358	1086	0.0559066374057909	1	3	3	100	26108	PYGO1	s25108
81565	8	I13	-1.18	360	534	0.0562152291796743	1	3	3	100	81565	NDEL1	s37643
81565	7	I13	-0.9	361	666	0.0562152291796743	1	3	3	100	81565	NDEL1	s37642
81565	6	I13	-0.29	362	1087	0.0562152291796743	1	3	3	100	81565	NDEL1	s37641
6881	3	O03	-1.51	363	409	0.0568358152627815	1	3	3	100	6881	TAF10	s13756
6881	2	O03	-1.09	364	570	0.0568358152627815	1	3	3	100	6881	TAF10	s13754
6881	1	O03	-0.29	365	1088	0.0568358152627815	1	3	3	100	6881	TAF10	s13755
23429	5	K12	-1.68	366	333	0.0571187890623784	1	3	3	100	23429	RYBP	s23812
23429	5	L11	-1.5	367	414	0.0571187890623784	1	3	3	100	23429	RYBP	s23813
642636	7	E02	-2.37	370	158	0.0579055495170625	1	3	3	100	642636		s55075
642636	6	E02	-1.49	371	415	0.0579055495170625	1	3	3	100	642636		s55074
65991	8	J08	-2.92	372	81	0.0580906557511144	1	3	3	100	65991	FUNDC2	s35320
65991	6	J08	-1.7	373	325	0.0580906557511144	1	3	3	100	65991	FUNDC2	s35318
65991	7	J08	-0.28	374	1100	0.0580906557511144	1	3	3	100	65991	FUNDC2	s35319
3070	1	G05	-1.73	375	313	0.0584072255612967	1	3	3	100	3070	HELLS	s6505
3070	2	G05	-0.51	376	909	0.0584072255612967	1	3	3	100	3070	HELLS	s6507
3070	3	G05	-0.27	377	1106	0.0584072255612967	1	3	3	100	3070	HELLS	s6506
84619	5	O13	-0.82	380	718	0.059363831489428	1	3	3	100	84619	ZGPAT	s195478
84619	4	P13	-0.3	381	1079	0.059363831489428	1	3	3	100	84619	ZGPAT	s39186
84619	4	O13	-0.27	382	1107	0.059363831489428	1	3	3	100	84619	ZGPAT	s39187
92421	6	C01	-1.83	383	281	0.060026567453072	1	3	3	100	92421	CHMP4C	s40953
92421	8	C01	-1.47	384	422	0.060026567453072	1	3	3	100	92421	CHMP4C	s40955
54830	6	G17	-1.13	385	558	0.0604930054387496	1	3	3	100	54830	NUP62CL	s29537
54830	8	G17	-0.28	386	1101	0.0604930054387496	1	3	3	100	54830	NUP62CL	s29539
54830	7	G17	-0.26	387	1114	0.0604930054387496	1	3	3	100	54830	NUP62CL	s29538
6515	8	J17	-0.54	388	887	0.0606554754623094	1	3	3	100	6515	SLC2A3	s12933
6515	6	J17	-0.52	389	906	0.0606554754623094	1	3	3	100	6515	SLC2A3	s12931
6515	7	J17	-0.26	390	1115	0.0606554754623094	1	3	3	100	6515	SLC2A3	s12932
1107	1	J18	-2.73	391	107	0.0621808149128451	1	3	3	100	1107	CHD3	s2982
1107	2	J18	-1.45	392	432	0.0621808149128451	1	3	3	100	1107	CHD3	s2981
991	7	D08	-3.58	393	35	0.0626278602652314	1	3	3	100	991	CDC20	s2748
991	8	D08	-0.29	394	1089	0.0626278602652314	1	3	3	100	991	CDC20	s2749
991	6	D08	-0.25	395	1123	0.0626278602652314	1	3	3	100	991	CDC20	s2747
