ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei - Number of Objects	Nuclei - Nuclei Selected - Mean per Well	Nuclei Selected - Number of Objects	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Green Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Red Mean - Mean per Well	Number of Analyzed Fields	Link
161212_Epi_Env_Screen_Batch1	2146	HTIF00040	2672	2016-12-15T07:42:37Z	2599	A1	1	1	1	1	1059	0.817752596789	866	167.194844104	0.957461219803	11.5365007891	16.7455592418	0.694068135829	308.160283139	376.173045789	30	http://columbus.nci.nih.gov/browse/measurement/2599/well=1.1
161212_Epi_Env_Screen_Batch1	2146	HTIF00040	2672	2016-12-15T07:42:37Z	2599	A2	1	2	1	1	1063	0.802445907808	853	195.00170457	0.961829565028	12.7141883356	17.9201255345	0.711597861075	295.314780411	371.826552576	30	http://columbus.nci.nih.gov/browse/measurement/2599/well=1.2
161212_Epi_Env_Screen_Batch1	2146	HTIF00040	2672	2016-12-15T07:42:37Z	2599	A3	1	3	1	1	965	0.80932642487	781	172.631825198	0.979516004054	12.3365217539	16.3682124637	0.757635932343	316.851136945	369.75131148	30	http://columbus.nci.nih.gov/browse/measurement/2599/well=1.3
161212_Epi_Env_Screen_Batch1	2146	HTIF00040	2672	2016-12-15T07:42:37Z	2599	A4	1	4	1	1	1081	0.775208140611	838	223.269791961	0.951447193684	13.3625937424	19.4246416884	0.692538430934	256.745525112	277.471403971	30	http://columbus.nci.nih.gov/browse/measurement/2599/well=1.4
161212_Epi_Env_Screen_Batch1	2146	HTIF00040	2672	2016-12-15T07:42:37Z	2599	A5	1	5	1	1	1449	0.799861973775	1159	182.127524065	0.963374886194	12.324749267	17.1344678555	0.723181426123	237.484356139	274.144133215	30	http://columbus.nci.nih.gov/browse/measurement/2599/well=1.5
161212_Epi_Env_Screen_Batch1	2146	HTIF00040	2672	2016-12-15T07:42:37Z	2599	A6	1	6	1	1	731	0.764705882353	559	215.661512849	0.97000366409	13.6478165968	18.508983126	0.741837569874	286.870867215	372.37930901	30	http://columbus.nci.nih.gov/browse/measurement/2599/well=1.6
161212_Epi_Env_Screen_Batch1	2146	HTIF00040	2672	2016-12-15T07:42:37Z	2599	A7	1	7	1	1	1557	0.824662813102	1284	165.591858972	0.961351332692	11.7240554824	16.3793486123	0.720193235817	233.574367013	275.999640045	30	http://columbus.nci.nih.gov/browse/measurement/2599/well=1.7
161212_Epi_Env_Screen_Batch1	2146	HTIF00040	2672	2016-12-15T07:42:37Z	2599	A8	1	8	1	1	1163	0.802235597592	933	197.514899897	0.960360388701	12.8387524697	18.0116272586	0.714499008129	278.135205163	344.483041454	30	http://columbus.nci.nih.gov/browse/measurement/2599/well=1.8
161212_Epi_Env_Screen_Batch1	2146	HTIF00040	2672	2016-12-15T07:42:37Z	2599	A9	1	9	1	1	882	0.783446712018	691	195.308062634	0.966921802805	12.8075765901	17.9160776808	0.717383099843	294.159572897	403.129098226	30	http://columbus.nci.nih.gov/browse/measurement/2599/well=1.9
161212_Epi_Env_Screen_Batch1	2146	HTIF00040	2672	2016-12-15T07:42:37Z	2599	A10	1	10	1	1	1428	0.806022408964	1151	189.472619414	0.966338303668	12.5578024124	17.5335188997	0.720911225218	234.289499787	292.600824784	30	http://columbus.nci.nih.gov/browse/measurement/2599/well=1.10
