ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei - Number of Objects	Nuclei - Nuclei Selected - Mean per Well	Nuclei Selected - Number of Objects	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Green Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Red Mean - Mean per Well	Number of Analyzed Fields	Link
161219_Epi_Env_Screen_Batch2	2152	HTIF00044	2712	2016-12-28T04:43:03Z	2637	A1	1	1	1	1	953	0.823714585519	785	200.094692567	0.963964754138	12.8837964555	18.1502021987	0.713862354996	236.142808627	466.053593981	30	http://columbus.nci.nih.gov/browse/measurement/2637/well=1.1
161219_Epi_Env_Screen_Batch2	2152	HTIF00044	2712	2016-12-28T04:43:03Z	2637	A2	1	2	1	1	873	0.80412371134	702	221.156398544	0.963579049786	13.5558591975	19.1186675215	0.71284201256	218.93195874	461.227142068	30	http://columbus.nci.nih.gov/browse/measurement/2637/well=1.2
161219_Epi_Env_Screen_Batch2	2152	HTIF00044	2712	2016-12-28T04:43:03Z	2637	A3	1	3	1	1	592	0.766891891892	454	264.878910802	0.964317018628	14.9203479642	20.9571809534	0.715218928429	274.981420229	595.069660529	30	http://columbus.nci.nih.gov/browse/measurement/2637/well=1.3
161219_Epi_Env_Screen_Batch2	2152	HTIF00044	2712	2016-12-28T04:43:03Z	2637	A4	1	4	1	1	618	0.775080906149	479	212.65803891	0.966118030979	13.5988834611	18.1959007842	0.747310824454	253.802187038	527.563137274	30	http://columbus.nci.nih.gov/browse/measurement/2637/well=1.4
161219_Epi_Env_Screen_Batch2	2152	HTIF00044	2712	2016-12-28T04:43:03Z	2637	A5	1	5	1	1	1029	0.779397473275	802	209.031681269	0.965466312955	13.1944200527	18.5267807109	0.716769962266	234.795218857	423.337937711	30	http://columbus.nci.nih.gov/browse/measurement/2637/well=1.5
161219_Epi_Env_Screen_Batch2	2152	HTIF00044	2712	2016-12-28T04:43:03Z	2637	A6	1	6	1	1	802	0.809226932668	649	195.309892136	0.956005229701	12.4464302887	18.2235317178	0.688396387121	256.851442023	527.155990405	30	http://columbus.nci.nih.gov/browse/measurement/2637/well=1.6
161219_Epi_Env_Screen_Batch2	2152	HTIF00044	2712	2016-12-28T04:43:03Z	2637	A7	1	7	1	1	593	0.780775716695	463	225.517613423	0.959209071684	13.5942037093	19.3471114531	0.707087336577	293.948504759	573.688693885	30	http://columbus.nci.nih.gov/browse/measurement/2637/well=1.7
161219_Epi_Env_Screen_Batch2	2152	HTIF00044	2712	2016-12-28T04:43:03Z	2637	A8	1	8	1	1	1111	0.811881188119	902	185.420150903	0.967175040543	12.4814056899	17.2706460463	0.726453220931	215.229426053	424.012256432	30	http://columbus.nci.nih.gov/browse/measurement/2637/well=1.8
161219_Epi_Env_Screen_Batch2	2152	HTIF00044	2712	2016-12-28T04:43:03Z	2637	A9	1	9	1	1	942	0.802547770701	756	208.320842844	0.967134582293	13.2843748681	18.3589891443	0.727109371142	222.397760553	444.062838984	30	http://columbus.nci.nih.gov/browse/measurement/2637/well=1.9
161219_Epi_Env_Screen_Batch2	2152	HTIF00044	2712	2016-12-28T04:43:03Z	2637	A10	1	10	1	1	651	0.746543778802	486	228.34163233	0.948134074924	13.4572471608	19.8016588764	0.683785324193	241.942925906	500.401162919	30	http://columbus.nci.nih.gov/browse/measurement/2637/well=1.10
