ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei - Number of Objects	Nuclei - Nuclei Selected - Mean per Well	Nuclei Selected - Number of Objects	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Green Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Red Mean - Mean per Well	Number of Analyzed Fields	Link
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A1	1	1	1	1	1529	0.805755395683	1232	186.129744193	0.960205973662	12.3695518626	17.6243367392	0.707119853774	273.783839462	312.113038015	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.1
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A2	1	2	1	1	494	0.761133603239	376	264.397628523	0.951721719494	14.7101688127	21.1395673274	0.703930567236	367.748886295	515.169899288	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.2
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A3	1	3	1	1	1828	0.842997811816	1541	156.421108002	0.967448835837	11.3852900122	16.04904291	0.714943730892	295.662448118	318.492243797	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.3
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A4	1	4	1	1	1243	0.796460176991	990	192.491584613	0.96421290957	12.7579658424	17.5840552644	0.727385271122	280.675886605	336.491289604	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.4
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A5	1	5	1	1	1097	0.803099361896	881	204.860393307	0.944479585159	12.9042624273	18.456415676	0.698222825494	255.72339767	315.469676906	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.5
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A6	1	6	1	1	1301	0.797079169869	1037	198.183317139	0.967309896844	12.9806275923	17.7787820491	0.731826454608	283.318864133	326.759192367	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.6
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A7	1	7	1	1	676	0.776627218935	525	223.67536049	0.905743205977	12.8985570211	19.877246037	0.659836334343	383.684939087	462.131083019	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.7
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A8	1	8	1	1	341	0.759530791789	259	225.896291723	0.976881514751	14.3110286561	18.7001712412	0.769956131847	370.079400169	590.91624936	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.8
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A9	1	9	1	1	714	0.778711484594	556	211.493604752	0.956180078718	13.1518315351	18.7205202798	0.702924782455	347.241513424	450.439585422	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.9
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A10	1	10	1	1	508	0.744094488189	378	256.598850487	0.961028072734	14.770088694	20.4503049944	0.725816088073	398.966532429	553.210233734	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.10
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A11	1	11	1	1	1128	0.817375886525	922	179.62179504	0.963075325307	12.3320070279	17.0127268201	0.729134753327	287.27708198	333.918732129	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.11
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A12	1	12	1	1	1428	0.81162464986	1159	188.643105103	0.964091556654	12.5438714199	17.4654464393	0.722532103001	254.13054836	292.580484547	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.12
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A13	1	13	1	1	1395	0.833691756272	1163	169.442844985	0.960134276047	11.969905501	16.5887037963	0.726027854818	280.3654392	291.885127435	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.13
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A14	1	14	1	1	1246	0.791332263242	986	194.304870388	0.968978865123	12.9854346967	17.545605223	0.742816835235	265.938463707	315.513661877	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.14
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A15	1	15	1	1	1350	0.801481481481	1082	192.148322286	0.958885227849	12.5101377718	17.8542414543	0.704608889964	271.859665299	312.625899108	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.15
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A16	1	16	1	1	766	0.751958224543	576	271.008181605	0.949281829542	14.9009746678	21.2424524325	0.70495570792	281.441304799	400.093782692	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.16
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A17	1	17	1	1	1191	0.789252728799	940	186.653481264	0.96401672595	12.5507957927	17.296581775	0.727469945115	278.430129208	326.950642688	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.17
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A18	1	18	1	1	676	0.773668639053	523	227.377153926	0.964417586727	13.9940238155	18.88105285	0.749685253382	289.010921375	418.398271675	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.18
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A19	1	19	1	1	1102	0.852087114338	939	154.687078412	0.958563247948	11.3242172307	15.9060804359	0.719734172495	336.776388307	368.979345107	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.19
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A20	1	20	1	1	844	0.78317535545	661	215.542612724	0.972704990055	13.7441762832	18.4235015193	0.749628179735	286.589767398	363.601176374	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.20
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A21	1	21	1	1	557	0.820466786355	457	199.500936622	0.965914418224	13.0528952253	17.8653900717	0.734267110865	386.38129809	452.725601666	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.21
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A22	1	22	1	1	1272	0.827830188679	1053	176.150413476	0.964978822672	12.1078766231	16.951470744	0.718222472891	288.826573962	338.276621506	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.22
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A23	1	23	1	1	1323	0.808767951625	1070	194.607085181	0.963270169667	12.7172474464	17.8424828831	0.716343805417	249.001640929	305.289476344	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.23
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	A24	1	24	1	1	1070	0.820560747664	878	173.716738534	0.979412528584	12.4427236969	16.2489578196	0.768931909096	133.386623646	369.425686809	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=1.24
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	B1	2	1	1	1	1310	0.802290076336	1051	202.200337371	0.962966447938	12.9190756036	18.177642901	0.716485479763	276.99094831	333.146313427	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=2.1
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	B2	2	2	1	1	1736	0.82430875576	1431	175.257616888	0.963925458777	12.1015746413	16.8508551969	0.722105215347	240.006838231	269.702204724	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=2.2
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	B3	2	3	1	1	618	0.763754045307	472	225.384752351	0.964373071312	13.6331769154	19.4564484197	0.708041547962	363.482213163	506.462752727	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=2.3
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	B4	2	4	1	1	1548	0.795865633075	1232	185.14422548	0.963142812378	12.4422943482	17.3291824179	0.720879851766	250.514769112	293.553646683	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=2.4
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	B5	2	5	1	1	707	0.74540311174	527	214.884992106	0.967486548884	13.453976348	18.9442864322	0.713705458981	340.202254303	439.577549841	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=2.5
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	B6	2	6	1	1	909	0.826182618262	751	187.478793576	0.961791912879	12.6540602918	17.3462864177	0.734375588137	307.116588689	361.083524406	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=2.6
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	B7	2	7	1	1	1537	0.807417046194	1241	178.122427878	0.970102637337	12.3353984402	16.8528475139	0.733503192133	261.326693484	294.391216056	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=2.7
161212_Epi_Env_Screen_Batch1	2146	HTIF00046	2674	2016-12-14T23:49:51Z	2601	B8	2	8	1	1	1691	0.81371969249	1376	163.173574329	0.960250017975	11.6353682435	16.2452894886	0.719996274779	265.818272906	269.900906779	30	http://columbus.nci.nih.gov/browse/measurement/2601/well=2.8
