UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,193,200,Compress Plate MDT_1,1,SRC0001,Q1_001CPF20390,A1,Q1_001CPF20390,A1,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,194,200,Compress Plate MDT_1,2,SRC0002,Q1_001CPF20390,B1,Q1_001CPF20390,B1,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,195,200,Compress Plate MDT_1,3,SRC0003,Q1_001CPF20390,C1,Q1_001CPF20390,C1,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,196,200,Compress Plate MDT_1,4,SRC0004,Q1_001CPF20390,D1,Q1_001CPF20390,D1,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,197,200,Compress Plate MDT_1,5,SRC0005,Q1_001CPF20390,E1,Q1_001CPF20390,E1,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,198,200,Compress Plate MDT_1,6,SRC0006,Q1_001CPF20390,F1,Q1_001CPF20390,F1,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,199,200,Compress Plate MDT_1,7,SRC0007,Q1_001CPF20390,G1,Q1_001CPF20390,G1,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,200,200,Compress Plate MDT_1,8,SRC0008,Q1_001CPF20390,H1,Q1_001CPF20390,H1,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,201,200,Compress Plate MDT_1,9,SRC0009,Q1_001CPF20390,A2,Q1_001CPF20390,A2,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,202,200,Compress Plate MDT_1,10,SRC0010,Q1_001CPF20390,B2,Q1_001CPF20390,B2,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,203,200,Compress Plate MDT_1,11,SRC0011,Q1_001CPF20390,C2,Q1_001CPF20390,C2,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,204,200,Compress Plate MDT_1,12,SRC0012,Q1_001CPF20390,D2,Q1_001CPF20390,D2,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,205,200,Compress Plate MDT_1,13,SRC0013,Q1_001CPF20390,E2,Q1_001CPF20390,E2,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,206,200,Compress Plate MDT_1,14,SRC0014,Q1_001CPF20390,F2,Q1_001CPF20390,F2,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,207,200,Compress Plate MDT_1,15,SRC0015,Q1_001CPF20390,G2,Q1_001CPF20390,G2,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,208,200,Compress Plate MDT_1,16,SRC0016,Q1_001CPF20390,H2,Q1_001CPF20390,H2,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,209,200,Compress Plate MDT_1,17,SRC0017,Q1_001CPF20390,A3,Q1_001CPF20390,A3,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,210,200,Compress Plate MDT_1,18,SRC0018,Q1_001CPF20390,B3,Q1_001CPF20390,B3,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,211,200,Compress Plate MDT_1,19,SRC0019,Q1_001CPF20390,C3,Q1_001CPF20390,C3,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,212,200,Compress Plate MDT_1,20,SRC0020,Q1_001CPF20390,D3,Q1_001CPF20390,D3,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,213,200,Compress Plate MDT_1,21,SRC0021,Q1_001CPF20390,E3,Q1_001CPF20390,E3,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,214,200,Compress Plate MDT_1,22,SRC0022,Q1_001CPF20390,F3,Q1_001CPF20390,F3,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,215,200,Compress Plate MDT_1,23,SRC0023,Q1_001CPF20390,G3,Q1_001CPF20390,G3,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,216,200,Compress Plate MDT_1,24,SRC0024,Q1_001CPF20390,H3,Q1_001CPF20390,H3,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,217,200,Compress Plate MDT_1,25,SRC0025,Q1_001CPF20390,A4,Q1_001CPF20390,A4,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,218,200,Compress Plate MDT_1,26,SRC0026,Q1_001CPF20390,B4,Q1_001CPF20390,B4,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,219,200,Compress Plate MDT_1,27,SRC0027,Q1_001CPF20390,C4,Q1_001CPF20390,C4,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,220,200,Compress Plate MDT_1,28,SRC0028,Q1_001CPF20390,D4,Q1_001CPF20390,D4,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,221,200,Compress Plate MDT_1,29,SRC0029,Q1_001CPF20390,E4,Q1_001CPF20390,E4,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,222,200,Compress Plate MDT_1,30,SRC0030,Q1_001CPF20390,F4,Q1_001CPF20390,F4,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,223,200,Compress Plate MDT_1,31,SRC0031,Q1_001CPF20390,G4,Q1_001CPF20390,G4,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,224,200,Compress Plate MDT_1,32,SRC0032,Q1_001CPF20390,H4,Q1_001CPF20390,H4,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,225,200,Compress Plate MDT_1,33,SRC0033,Q1_001CPF20390,A5,Q1_001CPF20390,A5,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,226,200,Compress Plate MDT_1,34,SRC0034,Q1_001CPF20390,B5,Q1_001CPF20390,B5,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,227,200,Compress Plate MDT_1,35,SRC0035,Q1_001CPF20390,C5,Q1_001CPF20390,C5,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,228,200,Compress Plate MDT_1,36,SRC0036,Q1_001CPF20390,D5,Q1_001CPF20390,D5,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,229,200,Compress Plate MDT_1,37,SRC0037,Q1_001CPF20390,E5,Q1_001CPF20390,E5,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,230,200,Compress Plate MDT_1,38,SRC0038,Q1_001CPF20390,F5,Q1_001CPF20390,F5,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,231,200,Compress Plate MDT_1,39,SRC0039,Q1_001CPF20390,G5,Q1_001CPF20390,G5,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,232,200,Compress Plate MDT_1,40,SRC0040,Q1_001CPF20390,H5,Q1_001CPF20390,H5,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,233,200,Compress Plate MDT_1,41,SRC0041,Q1_001CPF20390,A6,Q1_001CPF20390,A6,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,234,200,Compress Plate MDT_1,42,SRC0042,Q1_001CPF20390,B6,Q1_001CPF20390,B6,30,,
JANUS,554,STEP2_Compress_siRNAsource_96WP_to_384WP.pro,7/5/2016 10:18:14 AM,235,200,Compress Plate MDT_1,43,SRC0043,Q1_001CPF20390,C6,Q1_001CPF20390,C6,30,,
