UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,193,125,Replicate Plate MDT_1,1,SRC0001,CPF2039E,A1,Reservior_001,A1,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,194,125,Replicate Plate MDT_1,2,SRC0002,CPF2039E,B1,Reservior_001,B1,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,195,125,Replicate Plate MDT_1,3,SRC0003,CPF2039E,C1,Reservior_001,C1,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,196,125,Replicate Plate MDT_1,4,SRC0004,CPF2039E,D1,Reservior_001,D1,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,197,125,Replicate Plate MDT_1,5,SRC0005,CPF2039E,E1,Reservior_001,E1,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,198,125,Replicate Plate MDT_1,6,SRC0006,CPF2039E,F1,Reservior_001,F1,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,199,125,Replicate Plate MDT_1,7,SRC0007,CPF2039E,G1,Reservior_001,G1,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,200,125,Replicate Plate MDT_1,8,SRC0008,CPF2039E,H1,Reservior_001,H1,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,201,125,Replicate Plate MDT_1,9,SRC0009,CPF2039E,A2,Reservior_001,A2,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,202,125,Replicate Plate MDT_1,10,SRC0010,CPF2039E,B2,Reservior_001,B2,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,203,125,Replicate Plate MDT_1,11,SRC0011,CPF2039E,C2,Reservior_001,C2,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,204,125,Replicate Plate MDT_1,12,SRC0012,CPF2039E,D2,Reservior_001,D2,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,205,125,Replicate Plate MDT_1,13,SRC0013,CPF2039E,E2,Reservior_001,E2,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,206,125,Replicate Plate MDT_1,14,SRC0014,CPF2039E,F2,Reservior_001,F2,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,207,125,Replicate Plate MDT_1,15,SRC0015,CPF2039E,G2,Reservior_001,G2,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,208,125,Replicate Plate MDT_1,16,SRC0016,CPF2039E,H2,Reservior_001,H2,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,209,125,Replicate Plate MDT_1,17,SRC0017,CPF2039E,A3,Reservior_001,A3,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,210,125,Replicate Plate MDT_1,18,SRC0018,CPF2039E,B3,Reservior_001,B3,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,211,125,Replicate Plate MDT_1,19,SRC0019,CPF2039E,C3,Reservior_001,C3,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,212,125,Replicate Plate MDT_1,20,SRC0020,CPF2039E,D3,Reservior_001,D3,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,213,125,Replicate Plate MDT_1,21,SRC0021,CPF2039E,E3,Reservior_001,E3,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,214,125,Replicate Plate MDT_1,22,SRC0022,CPF2039E,F3,Reservior_001,F3,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,215,125,Replicate Plate MDT_1,23,SRC0023,CPF2039E,G3,Reservior_001,G3,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,216,125,Replicate Plate MDT_1,24,SRC0024,CPF2039E,H3,Reservior_001,H3,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,217,125,Replicate Plate MDT_1,25,SRC0025,CPF2039E,A4,Reservior_001,A4,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,218,125,Replicate Plate MDT_1,26,SRC0026,CPF2039E,B4,Reservior_001,B4,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,219,125,Replicate Plate MDT_1,27,SRC0027,CPF2039E,C4,Reservior_001,C4,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,220,125,Replicate Plate MDT_1,28,SRC0028,CPF2039E,D4,Reservior_001,D4,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,221,125,Replicate Plate MDT_1,29,SRC0029,CPF2039E,E4,Reservior_001,E4,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,222,125,Replicate Plate MDT_1,30,SRC0030,CPF2039E,F4,Reservior_001,F4,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,223,125,Replicate Plate MDT_1,31,SRC0031,CPF2039E,G4,Reservior_001,G4,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,224,125,Replicate Plate MDT_1,32,SRC0032,CPF2039E,H4,Reservior_001,H4,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,225,125,Replicate Plate MDT_1,33,SRC0033,CPF2039E,A5,Reservior_001,A5,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,226,125,Replicate Plate MDT_1,34,SRC0034,CPF2039E,B5,Reservior_001,B5,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,227,125,Replicate Plate MDT_1,35,SRC0035,CPF2039E,C5,Reservior_001,C5,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,228,125,Replicate Plate MDT_1,36,SRC0036,CPF2039E,D5,Reservior_001,D5,50,,
JANUS,548,STEP1auto_Resuspend_Source_Library_PlateStak1.pro,6/30/2016 11:55:24 AM,229,125,Replicate Plate MDT_1,37,SRC0037,CPF2039E,E5,Reservior_001,E5,50,,
