ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Nucleus Length [µm]	Nuclei Selected - Nucleus Width [µm]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Area [µm²]
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	5	1	1	1	114	80	[93,60,149,101]	2	220.566	991.637	0.682485	18.6389	12.7208	0.965307	191.951
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	5	1	1	2	407	132	[380,117,427,149]	3	241.737	752.529	0.626908	15.452	9.687	0.940737	129.184
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	5	1	1	3	515	213	[495,196,541,231]	4	255.427	930.57	0.699958	15.2722	10.6899	0.971162	138.776
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	5	1	1	4	429	303	[412,286,460,321]	5	299.146	735.828	0.697405	15.7693	10.9976	0.967335	147.117
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	5	1	1	5	410	357	[383,343,432,375]	6	329.708	642.381	0.523605	16.4552	8.61605	0.908045	121.572
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	5	1	1	6	634	397	[610,380,662,414]	7	350.963	1004.27	0.623481	16.9883	10.5919	0.958642	149.515
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	5	1	1	7	452	470	[435,454,480,487]	8	329.963	1072.61	0.668048	15.0383	10.0463	0.950819	129.392
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	5	1	1	8	41	476	[22,456,61,496]	9	227.908	1115.32	0.779808	14.0786	10.9786	1.00163	129.913
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	5	1	1	9	337	24	[316,3,357,48]	12	220.573	977.769	0.774209	15.5831	12.0645	0.9935	154.103
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	5	1	1	10	239	279	[218,257,269,300]	13	215.761	877.453	0.806168	16.6693	13.4382	0.991373	181.837
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	K24	11	24	7	1	1	1	271	31	[253,12,301,54]	2	224.191	741.448	0.590554	17.1167	10.1084	0.978277	152.435
