ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Nucleus Length [µm]	Nuclei Selected - Nucleus Width [µm]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Area [µm²]
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	1	585	31	[563,9,607,63]	2	466.509	2549.7	0.710929	17.5439	12.4725	0.973123	191.951
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	2	401	52	[368,32,422,74]	3	363.598	1525.19	0.611157	18.4844	11.2969	0.953692	177.562
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	3	454	50	[424,33,474,70]	4	314.789	2484.91	0.568375	17.3437	9.85771	0.96272	143.572
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	4	213	111	[193,91,236,133]	5	316.994	2119.07	0.760413	15.381	11.6959	1.00292	149.202
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	5	296	119	[281,104,319,155]	6	318.648	2094.14	0.451407	17.2865	7.80323	0.862923	134.814
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	6	122	126	[106,111,137,161]	7	323.586	2137.75	0.59378	16.3504	9.7085	0.927454	136.795
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	7	603	197	[580,178,623,217]	8	401.441	1993.49	0.661519	15.6198	10.3328	0.974418	132.729
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	8	295	199	[270,180,319,219]	9	306.012	2002.4	0.639778	17.1897	10.9976	0.955418	153.373
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	9	96	270	[72,252,124,290]	10	377.802	2033.87	0.643755	17.2593	11.1108	0.95699	165.989
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	10	450	375	[429,355,469,397]	11	440.333	1821.46	0.573343	16.0088	9.17854	0.977717	126.786
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	11	353	382	[328,361,375,413]	12	488.074	2073.88	0.528825	19.0757	10.0877	0.982828	168.7
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	12	201	396	[180,374,221,427]	13	327.017	1615.75	0.716164	17.4157	12.4725	0.987257	183.193
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	13	493	238	[469,212,518,276]	15	316.936	1798.71	0.729987	20.7286	15.1316	0.983204	260.87
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	14	317	270	[294,247,339,300]	16	384.958	2644.97	0.734317	17.7859	13.0605	1.01269	191.534
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	3	1	1	15	215	295	[190,271,239,324]	17	299.951	1629.07	0.697901	18.1802	12.688	1.01537	198.102
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	A21	1	21	4	1	1	1	503	358	[452,316,547,401]	2	197.263	1097.01	0.738349	33.0638	24.4126	0.990414	644.98
