ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Selected - Number of Objects	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean - Mean per Well	Number of Analyzed Fields	Link
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J1	10	1	1	1	395	203.261487591	0.970969631156	13.1000983572	18.3084987903	0.716755543993	2297.32033345	285.487624686	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.1
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J2	10	2	1	1	682	181.174547531	0.921560473139	11.4458219261	18.5308082693	0.621984067833	3960.14513178	232.580674057	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.2
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J3	10	3	1	1	441	203.153883272	0.955915162327	12.4927861447	19.1736729059	0.656117780892	2974.55218405	308.907462802	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.3
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J4	10	4	1	1	311	207.007766533	0.97300367843	13.4149879226	18.3166057537	0.737525821373	2573.57258517	365.814861726	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.4
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J5	10	5	1	1	365	231.818632635	0.964943407982	13.7429387931	19.9176612385	0.692475548326	3415.69384353	333.986020571	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.5
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J6	10	6	1	1	510	174.418411608	0.95676424361	11.6756786941	17.6144549839	0.665544484675	3419.57873237	328.460062064	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.6
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J7	10	7	1	1	347	219.986487095	0.962026526153	13.1540777326	19.5727451673	0.675186233353	2479.5608825	368.029495966	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.7
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J8	10	8	1	1	518	183.674841587	0.930597143261	11.3420956516	18.8081021024	0.607772152191	3493.92750915	351.255426895	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.8
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J9	10	9	1	1	546	177.048415638	0.947614617827	11.4740524929	18.0878351685	0.637229166362	2450.32536467	291.00604982	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.9
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J10	10	10	1	1	402	190.792717639	0.964990013069	12.3860119492	18.1222346668	0.68356837135	3370.67128234	359.021411758	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.10
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J11	10	11	1	1	215	216.475222894	0.958654105485	13.3983715249	19.0470351389	0.705980972077	1562.66977058	278.176092913	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.11
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J12	10	12	1	1	155	231.551074402	0.793332257603	13.3668440786	20.0389592961	0.670324952962	685.91784928	106.154253834	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.12
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J13	10	13	1	1	908	120.036124442	0.90715653539	8.78020022145	15.7643578443	0.564965451222	4215.29031274	136.736269808	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.13
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J14	10	14	1	1	721	173.844924178	0.947963988126	11.4056418458	17.8679398425	0.642729367577	3625.04377399	232.519201399	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.14
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J15	10	15	1	1	323	208.850651631	0.958463635567	12.7874802947	19.1219791203	0.670105168982	2150.44518242	373.592461774	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.15
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J16	10	16	1	1	383	219.550085376	0.960628607706	13.2666045067	19.6344256958	0.678946886734	2818.53286626	286.681596006	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.16
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J17	10	17	1	1	344	214.473406841	0.977299845071	13.6256877016	18.4995390776	0.738586018401	2161.6929823	290.439791568	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.17
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J18	10	18	1	1	600	188.370512745	0.962184901498	12.1441961212	18.3299041108	0.664881422493	3249.08219898	250.443022101	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.18
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J19	10	19	1	1	441	211.144887339	0.955649870309	12.7236003916	19.5479848793	0.655212428222	1798.49971045	293.670466787	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.19
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J20	10	20	1	1	246	228.543348329	0.963666106739	13.716812907	19.7231907927	0.696713509869	2233.50824408	341.983700553	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.20
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J21	10	21	1	1	330	218.445629202	0.966238582468	13.5927256636	18.9680917579	0.719966462186	3034.88790741	346.534629128	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.21
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J22	10	22	1	1	755	152.405014329	0.931839853359	10.268884179	17.3427414757	0.59958134525	3910.94759141	181.198702585	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.22
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J23	10	23	1	1	170	179.617525747	0.810749863992	10.434530716	18.8978752652	0.556422354366	2013.44404424	290.843256214	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.23
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	279	184.518482803	0.908449306496	11.5957246095	18.0280082718	0.641410220042	1837.80966444	197.856850732	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=10.24
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K1	11	1	1	1	453	199.960264911	0.949403718482	12.3790735883	18.6389295973	0.666264608213	2947.40658467	249.590495982	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.1
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K2	11	2	1	1	189	133.866675823	0.861333777633	8.69873122431	17.4489445745	0.500192339835	2549.79346319	338.828370925	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.2
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K3	11	3	1	1	313	202.083080915	0.945343581419	12.3681789494	19.0537557655	0.650031662625	1928.20290775	305.777844251	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.3
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K4	11	4	1	1	253	213.33034032	0.95730006256	13.3633894474	18.8673661515	0.711374558426	2378.23593741	298.499639091	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.4
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K5	11	5	1	1	407	192.356052266	0.955679358299	12.3333069325	18.2166726977	0.680776932681	2850.46471354	310.065739437	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.5
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K6	11	6	1	1	309	197.060072325	0.95750083841	12.6099266971	18.4295673027	0.686066176542	2659.1337116	297.544096154	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.6
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K7	11	7	1	1	425	182.334410944	0.951676243086	11.9462355938	17.9804494182	0.666252201444	2604.83149263	321.512895163	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.7
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K8	11	8	1	1	281	189.774583918	0.956849141637	12.3967623954	17.9220961646	0.697062838812	3206.98931945	416.722584834	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.8
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K9	11	9	1	1	429	202.167718828	0.957817597623	12.5517897052	18.921088055	0.668078441811	2062.33107016	308.661790503	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.9
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K10	11	10	1	1	227	211.663182704	0.94626425857	12.7256223104	19.2002268242	0.665692415121	2484.45156947	371.49451724	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.10
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K11	11	11	1	1	394	217.618083173	0.961872368603	13.432627231	19.1572601059	0.705002814248	2446.28492109	299.36354009	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.11
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K12	11	12	1	1	365	183.40738162	0.956046588042	12.1428980498	17.7843297289	0.684837903692	2537.54383185	283.038425768	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.12
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K13	11	13	1	1	367	203.445716938	0.964914546762	12.7725903945	18.7811126796	0.681057480626	1751.53867475	315.318936896	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.13
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K14	11	14	1	1	244	207.351999569	0.963741211076	13.1385682564	18.5924384412	0.710044301473	2201.94966264	319.340205796	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.14
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K15	11	15	1	1	439	189.776663983	0.941989032272	11.609157865	19.3754965894	0.605158123782	2465.03792903	357.64491771	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.15
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K16	11	16	1	1	273	174.666565847	0.95809483718	11.898291525	17.0233461462	0.700813678321	1947.14515094	317.343510075	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.16
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K17	11	17	1	1	303	196.91245712	0.968463959992	12.9726674044	17.9116574079	0.728421591923	2430.82917447	305.842376125	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.17
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K18	11	18	1	1	421	210.659677443	0.968464424087	13.1454776808	18.9899394183	0.695302011682	2242.53819913	287.713153073	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.18
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K19	11	19	1	1	631	175.075311411	0.954513901243	11.4292936471	18.023172082	0.640490688316	3286.46347069	285.009854045	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.19
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K20	11	20	1	1	618	178.037891155	0.957349349461	11.8616160397	17.6453764115	0.675434378804	2356.30107676	225.647183064	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.20
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K21	11	21	1	1	688	178.253193493	0.956411235359	11.6830498496	17.8981177355	0.656886723353	3170.28408315	259.410667973	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.21
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K22	11	22	1	1	693	149.957648254	0.930022124949	10.2272214711	17.1524130799	0.603061250359	3856.13148035	177.284193512	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.22
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K23	11	23	1	1	340	198.991079765	0.964366978604	12.7518364892	18.4206328833	0.694069917989	1412.01113824	301.284626859	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.23
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	K24	11	24	1	1	533	150.484842515	0.958535291227	10.6418021224	16.3667476805	0.654452808785	891.854635474	270.925326977	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=11.24
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L1	12	1	1	1	349	249.268121632	0.965230327097	14.3781497564	20.6268599392	0.698329366081	2889.18626585	292.373583798	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.1
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L2	12	2	1	1	392	202.674054202	0.962792292216	13.0390188698	18.4904819808	0.708375132776	3521.08963517	308.218838874	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.2
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L3	12	3	1	1	339	216.763555438	0.954274464048	13.1748702601	19.508851435	0.678517043952	2710.79405595	369.879382026	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.3
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L4	12	4	1	1	313	198.737292628	0.965985830351	12.740794284	18.3399985738	0.697264468459	2751.24041731	374.144520727	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.4
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L5	12	5	1	1	220	210.033545008	0.967565211239	13.245642502	18.7320795617	0.707018274923	2534.14819093	405.837471425	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.5
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L6	12	6	1	1	365	190.558777523	0.977947361105	12.9862929251	17.4017115187	0.750082485201	2860.33211894	322.430344364	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.6
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L7	12	7	1	1	510	176.338103393	0.962585945179	12.283613222	16.8620057909	0.732131478477	3625.06180848	318.81879098	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.7
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L8	12	8	1	1	431	172.107398859	0.958404746281	11.7682507475	17.186793885	0.686753237948	3532.16614755	355.748604749	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.8
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L9	12	9	1	1	367	189.765487688	0.974073382937	12.6380351657	17.7710246011	0.715092388177	3225.28931276	339.631219457	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.9
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L10	12	10	1	1	443	189.550108422	0.963247774706	12.3859412835	18.0633118665	0.688333184021	3337.75369192	347.651109449	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.10
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L11	12	11	1	1	276	195.786651343	0.947005377605	12.3375535103	18.7027017569	0.660791541428	1829.06484868	312.578417336	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.11
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	1	1	331	204.868540712	0.966447480734	12.9848115851	18.6598815342	0.698124732804	2616.7664459	314.849028264	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.12
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L13	12	13	1	1	304	185.590306825	0.953344466143	11.9366951262	18.2506004269	0.660797887595	1747.52038056	315.039087028	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.13
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L14	12	14	1	1	373	177.635247364	0.964410605927	12.1494581981	17.1356651668	0.712330420713	2971.20988141	310.566370767	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.14
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L15	12	15	1	1	266	199.281821142	0.959266764579	12.9148312724	18.1281518872	0.714044752577	2351.25894022	314.150288719	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.15
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L16	12	16	1	1	326	202.491079104	0.973744911107	13.1351900719	18.275567658	0.721123560123	2108.3448235	362.9429605	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.16
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L17	12	17	1	1	280	225.456146963	0.95941761267	13.8394248531	19.2900899917	0.721664965281	2339.68715027	338.576670215	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.17
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L18	12	18	1	1	750	171.866395021	0.951774680664	11.5958295946	17.387860564	0.670991792053	3330.93261515	213.002921204	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.18
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L19	12	19	1	1	573	166.016780955	0.958460888717	11.3855920773	17.1037292606	0.66834783563	2457.90076238	296.482570765	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.19
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L20	12	20	1	1	280	209.447091554	0.974456067433	13.4085339579	18.5664826111	0.724200663895	2809.45056975	366.153706911	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.20
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L21	12	21	1	1	496	181.708482212	0.960946028578	11.9796190799	17.9041045243	0.672195321595	3020.92384474	326.480665078	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.21
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L22	12	22	1	1	703	152.389480108	0.931587522956	10.2752365647	17.3588009327	0.598411190025	3794.69877741	179.517116314	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.22
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L23	12	23	1	1	126	167.895489931	0.798897134142	9.90107300439	18.7378516101	0.54359592728	2110.86076685	321.49334629	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.23
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L24	12	24	1	1	257	171.07233783	0.884590793294	10.692760243	17.6829567646	0.604184182396	1962.01226677	212.829020836	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=12.24
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M1	13	1	1	1	351	218.826638523	0.962938874502	13.436567366	19.2369861603	0.701637943316	2704.34052427	305.867932541	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.1
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M2	13	2	1	1	735	173.845228549	0.969084466292	11.9854804205	17.1426779995	0.701190936333	2563.29828818	213.99773954	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.2
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M3	13	3	1	1	293	244.284751457	0.96622286989	14.325298352	20.2169907715	0.710935403143	2703.41175493	313.96908689	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.3
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M4	13	4	1	1	693	167.697643324	0.947110966344	11.2756350258	17.3450141933	0.65214761931	2782.89795005	210.725673261	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.4
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M5	13	5	1	1	281	211.155466827	0.955338050286	13.0145356655	19.0782378325	0.684591410153	2773.20027317	359.353353824	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.5
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M6	13	6	1	1	459	187.426521176	0.953585050945	12.0147412669	18.3423281101	0.657785700217	3286.54192667	264.173160216	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.6
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M7	13	7	1	1	551	180.954951948	0.963436036073	12.0690728115	17.5867566449	0.691364195546	3489.88602576	321.961406884	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.7
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M8	13	8	1	1	363	189.881862707	0.960765908498	12.4255153142	18.0369317323	0.690988248718	2358.91542878	352.449286029	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.8
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M9	13	9	1	1	496	192.652041051	0.969334990022	12.6189545379	18.0795119289	0.701660732492	3134.01589443	283.52479375	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.9
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M10	13	10	1	1	541	187.242305981	0.953138883505	12.0404022678	18.2230960014	0.662383783686	3174.87062181	257.151563948	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.10
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M11	13	11	1	1	402	213.265069729	0.962667346093	13.1095958033	19.260905625	0.682340198237	2548.98765433	284.055500491	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.11
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M12	13	12	1	1	185	218.946243538	0.955077976717	13.6054249988	19.0378461405	0.714824504989	1685.73610835	268.699475649	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.12
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M13	13	13	1	1	426	218.186739292	0.950254371759	13.0497563999	19.7603908517	0.664785723892	2643.84940213	277.78028719	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.13
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M14	13	14	1	1	294	229.320703774	0.958188132149	13.5561641782	19.6804063058	0.691083956127	2298.08758986	375.702495877	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.14
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M15	13	15	1	1	541	189.402371613	0.96510308017	12.3797469821	18.0960575709	0.686975145677	3204.57953838	270.713782062	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.15
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M16	13	16	1	1	627	179.951558241	0.957360101153	11.7420461391	18.0363804038	0.654146479128	3328.7732612	283.154476842	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.16
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M17	13	17	1	1	223	233.231536762	0.962373233635	14.0864262163	19.6511239605	0.719713002323	2138.63466358	363.368838903	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.17
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M18	13	18	1	1	233	226.562088063	0.968364030488	13.8886494705	19.2907027663	0.719843876011	2203.02140489	385.36225375	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.18
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M19	13	19	1	1	249	280.233841533	0.976084625522	15.7538498154	21.1228654147	0.747218063188	2598.48775542	313.034134848	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.19
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M20	13	20	1	1	571	181.294992628	0.965783582595	12.2373331046	17.3934802677	0.706699490498	2681.96109904	254.675339668	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.20
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M21	13	21	1	1	375	209.442176232	0.957835764622	12.6954976983	19.5287430246	0.653214876307	3182.88016902	342.03791298	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.21
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M22	13	22	1	1	660	181.302696951	0.951982554348	11.7585402496	18.0400711383	0.655872391003	2875.00695148	240.209999864	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.22
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M23	13	23	1	1	390	196.156110013	0.962778188606	12.721031047	18.1734402185	0.702213469912	1437.21362912	292.993251945	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.23
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	M24	13	24	1	1	580	147.451986986	0.954003262559	10.4484480924	16.3013083205	0.644982773196	1005.67159397	277.934617633	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=13.24
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	N1	14	1	1	1	421	189.306524402	0.962015970108	12.7074213556	17.3802116515	0.732394782665	2834.87521957	240.827762959	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=14.1
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	N2	14	2	1	1	323	228.13214308	0.967787781653	13.8282936328	19.5119342123	0.71085992322	2584.52756701	326.43832819	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=14.2
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	N3	14	3	1	1	664	146.180587117	0.933350949948	10.3512953027	16.3144547368	0.63705451054	3213.26301303	276.416599336	30	http://columbus.nci.nih.gov/browse/measurement/3747/well=14.3
