ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Nucleus Length [µm]	Nuclei Selected - Nucleus Width [µm]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Area [µm²]
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	1	590	26	[563,2,617,49]	3	342.005	4037.39	0.6905	19.0757	13.1718	0.952541	200.918
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	2	249	64	[230,36,269,87]	5	134.701	1252.51	0.565312	17.7712	10.0463	0.928545	150.558
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	3	263	116	[242,97,280,147]	6	154.456	1782.08	0.52724	17.6653	9.31386	0.928903	141.591
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	4	650	122	[624,99,675,148]	7	307.052	3009.43	0.717958	18.5436	13.3135	0.987925	199.875
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	5	522	139	[496,109,548,169]	8	224.237	2033.4	0.811103	19.6969	15.9762	0.933209	246.898
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	6	307	230	[277,208,349,254]	9	192.81	3103.92	0.556738	23.1994	12.916	0.822811	251.59
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	7	160	263	[140,243,182,289]	10	285.283	3024.86	0.674036	16.0608	10.8256	0.983421	151.392
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	8	360	290	[340,271,381,320]	11	333.392	3680.61	0.651355	17.3437	11.2969	0.943444	159.525
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	9	475	311	[436,291,501,334]	12	349.758	3484.76	0.511846	22.0709	11.2969	0.916422	208.737
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	10	200	366	[177,343,235,391]	14	337.704	2076.39	0.756247	19.2661	14.5699	0.984372	233.448
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	11	519	386	[499,357,539,409]	15	347.998	4435.78	0.709878	17.4754	12.4054	0.970399	177.771
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	12	330	402	[311,378,350,436]	16	416.811	4019.33	0.65362	18.7727	12.2702	0.962668	193.723
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	13	414	451	[389,423,437,482]	18	476.413	2727.07	0.720348	19.5801	14.1045	0.974167	232.197
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	14	269	461	[248,436,292,488]	19	315.533	3473.92	0.544292	19.1684	10.4332	0.933909	163.904
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	15	371	59	[350,38,398,82]	20	241.711	2808.38	0.650364	17.5677	11.4254	0.988851	165.363
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	D4	4	4	2	1	1	16	153	148	[120,116,196,182]	21	150.139	1772.59	0.770711	25.4846	19.6412	1.00092	408.821
