ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Nucleus Length [µm]	Nuclei Selected - Nucleus Width [µm]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Area [µm²]
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	1	109	39	[88,19,130,73]	1	300.188	2851.25	0.728357	17.7331	12.916	0.959456	195.287
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	2	445	43	[415,19,470,72]	2	396.031	2887.98	0.58711	21.1296	12.4054	0.978585	216.349
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	3	479	99	[452,75,503,131]	3	281.963	2918.26	0.643294	20.4755	13.1718	0.976764	224.377
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	4	556	149	[534,125,579,178]	4	232.432	2468.22	0.797743	17.4754	13.9409	1.00309	199.562
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	5	107	156	[86,136,126,195]	5	296.053	2616.69	0.618321	19.4277	12.0126	0.93998	196.33
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	6	448	225	[418,205,478,245]	6	225.481	2629.47	0.633672	19.4706	12.338	0.951374	203.211
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	7	412	300	[390,280,446,322]	7	229.399	2685.19	0.536885	18.7893	10.0877	0.911054	171.202
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	8	154	320	[129,294,180,349]	8	302.069	2240.57	0.710946	19.0757	13.5618	1.00135	219.268
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	9	519	449	[492,428,541,484]	9	125.27	1081.13	0.586195	19.7075	11.5524	0.982019	197.79
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	10	575	464	[556,443,602,479]	10	84.1143	727.199	0.570088	14.7265	8.3954	0.624292	108.539
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	F14	6	14	3	1	1	11	278	56	[254,34,308,79]	11	308.887	2907.56	0.758209	18.1083	13.7299	0.964481	210.927
