ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Nucleus Length [µm]	Nuclei Selected - Nucleus Width [µm]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Area [µm²]
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	O13	15	13	7	1	1	1	375	89	[353,62,396,116]	4	233.26	1826.24	0.725834	17.7947	12.916	0.973091	189.24
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	O13	15	13	7	1	1	2	488	115	[464,92,519,138]	5	289.786	1779.67	0.655392	17.5439	11.4981	0.903487	185.799
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	O13	15	13	7	1	1	3	197	201	[171,179,223,225]	6	198.603	1562.16	0.69363	17.6653	12.2532	0.994621	182.88
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	O13	15	13	7	1	1	4	644	203	[617,184,672,222]	7	331.409	4038.04	0.629461	18.4957	11.6423	0.928894	179.543
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	O13	15	13	7	1	1	5	357	226	[331,200,389,255]	8	229.918	2174.36	0.768393	20.3453	15.6332	0.976184	260.765
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	O13	15	13	7	1	1	6	394	300	[370,280,422,321]	9	273.338	2367.63	0.76331	16.6223	12.688	0.975696	184.757
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	O13	15	13	7	1	1	7	531	315	[507,292,553,346]	10	301.671	2248.51	0.714731	17.5439	12.5392	0.967363	198.102
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	O13	15	13	7	1	1	8	431	427	[410,396,452,452]	11	309.29	2265.86	0.713186	18.2231	12.9965	0.971605	194.14
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	O13	15	13	7	1	1	9	211	434	[183,406,239,463]	12	287.687	2486.76	0.824621	19.374	15.9762	1.00782	259.306
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	O13	15	13	7	1	1	10	390	475	[362,458,407,496]	14	293.716	2569.55	0.632456	16.7473	10.5919	0.865382	137.525
