ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Nucleus Length [µm]	Nuclei Selected - Nucleus Width [µm]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Area [µm²]
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	1	595	114	[578,97,619,133]	1	277.495	2792.52	0.790569	13.911	10.9976	0.974215	130.435
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	2	166	130	[147,108,185,153]	2	155.134	1511.27	0.737564	14.885	10.9786	0.933596	138.359
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	3	407	155	[388,138,432,174]	3	246.398	3189.42	0.550828	15.2414	8.3954	0.862412	111.354
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	4	524	217	[503,198,546,238]	4	219.87	1755.67	0.749626	15.2414	11.4254	0.992353	141.695
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	5	175	246	[154,226,211,267]	5	168.898	2218.68	0.673845	18.8779	12.7208	0.969778	196.226
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	6	652	266	[631,243,673,291]	6	134.63	1313.46	0.812583	15.8353	12.8675	0.99598	167.449
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	7	451	279	[432,254,470,299]	7	106.892	1298.33	0.784465	14.8183	11.6244	0.96279	141.278
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	8	100	359	[78,340,127,379]	8	278.535	3020.46	0.719865	16.4932	11.8729	0.983163	161.193
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	9	502	370	[479,347,524,403]	9	104.414	876.677	0.72667	18.4929	13.4382	0.873153	196.955
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	10	60	409	[39,387,80,437]	10	231.133	3841.64	0.713135	16.9176	12.0645	0.989084	170.577
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	11	486	422	[469,405,504,441]	11	100.385	1143.79	0.763933	12.9039	9.85771	0.953082	104.994
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	12	160	425	[143,409,185,443]	12	301.567	3249.45	0.717577	13.7375	9.85771	0.981152	116.672
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	13	637	450	[614,428,661,471]	13	86.483	681.678	0.713387	16.3949	11.6959	0.928746	162.34
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	14	214	485	[201,475,231,496]	14	343.412	3587.85	0.656226	9.69238	6.36039	0.860586	51.9237
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	15	380	365	[354,341,410,390]	17	162.528	1830.04	0.736137	18.8972	13.911	1.00173	222.396
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	5	1	1	16	348	447	[326,425,372,479]	18	234.079	3280.52	0.646019	18.9935	12.2702	0.978561	193.828
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	3	1	1	1	442	32	[422,10,464,53]	3	213.669	2462.5	0.653498	15.0521	9.83653	0.855526	136.899
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	3	1	1	2	227	71	[207,53,252,89]	5	97.2514	1209.47	0.753503	14.5448	10.9596	0.999313	129.392
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	3	1	1	3	453	82	[434,66,485,103]	6	160.434	1977.34	0.605935	17.0527	10.3328	0.928463	145.97
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	3	1	1	4	77	89	[59,71,108,108]	7	223.327	2220.33	0.728431	15.9827	11.6423	0.99812	155.354
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	3	1	1	5	166	99	[146,80,187,118]	8	159.464	2624.91	0.864408	13.3018	11.4981	1.00109	127.515
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	I13	9	13	3	1	1	6	280	99	[255,79,304,121]	9	196.542	2709.22	0.657057	17.3887	11.4254	0.988851	165.363
