ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Nucleus Length [µm]	Nuclei Selected - Nucleus Width [µm]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Area [µm²]
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	1	1	1	1	429	55	[405,29,453,85]	2	395.086	2809.44	0.751512	19.6147	14.7407	0.985542	227.922
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	1	1	1	2	195	82	[158,63,216,105]	3	361.826	2845.3	0.547204	20.0978	10.9976	0.951011	189.657
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	1	1	1	3	282	94	[256,67,312,120]	4	315.354	1916.03	0.747471	19.7207	14.7407	0.987957	241.059
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	1	1	1	4	44	254	[19,230,79,278]	6	145.722	599.383	0.769073	19.6572	15.1178	0.975131	253.988
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	1	1	1	5	526	145	[504,124,566,171]	9	461.745	2980.9	0.62882	20.2296	12.7208	0.949049	224.69
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	1	1	1	6	372	223	[346,198,399,249]	10	349.714	2658.22	0.787454	17.9115	14.1045	1.02026	214.472
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	1	1	1	7	153	350	[129,328,175,372]	11	222.641	2387.1	0.773612	16.1224	12.4725	0.976257	164.216
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	1	1	1	8	289	419	[265,397,317,442]	12	254.986	1918.31	0.80342	17.0893	13.7299	0.980648	200.083
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	6	1	1	1	448	91	[414,75,478,110]	1	386.262	3211.03	0.472818	21.2477	10.0463	0.87202	189.136
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	L12	12	12	6	1	1	2	407	163	[379,135,438,193]	4	282.275	1705.2	0.767921	21.4407	16.4647	0.993785	285.684
