ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Selected - Number of Objects	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean - Mean per Well	Number of Analyzed Fields	Link
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	A17	1	17	1	1	329	218.461193477	0.962386453296	13.3439788806	19.4189002404	0.689726381925	3271.40792108	327.272976386	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=1.17
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	A18	1	18	1	1	364	207.647442007	0.950806035567	12.5923909363	19.5688521928	0.646492971682	2665.1927189	351.099250574	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=1.18
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	A19	1	19	1	1	210	150.631289624	0.916153455718	10.4417114438	16.4963434023	0.634381908331	2383.83918518	355.509497227	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=1.19
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	A20	1	20	1	1	309	203.448207633	0.957427015898	12.9579924665	18.5476466491	0.705461761515	2035.26670773	343.368819132	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=1.20
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	A21	1	21	1	1	345	190.25806878	0.952421402238	11.9758579358	18.7014801903	0.643072582638	2390.8305258	371.211047305	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=1.21
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	A22	1	22	1	1	285	209.36476448	0.9640825382	13.2962186801	18.7430066018	0.712272145629	1511.86617772	326.55353259	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=1.22
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	A23	1	23	1	1	290	189.880590973	0.974348187296	12.7173984493	17.6591368376	0.721278902961	1335.16263514	321.852629075	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=1.23
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	A24	1	24	1	1	500	147.763521852	0.964881528125	10.7937044428	16.0890729751	0.676130008142	936.310745683	319.484547895	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=1.24
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B1	2	1	1	1	280	188.979615498	0.970757257772	12.8974659203	17.4012648106	0.744012818584	3026.71272157	447.078780723	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.1
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B2	2	2	1	1	219	235.715645884	0.931808431598	13.0680976424	21.2147959518	0.62113490013	3025.30115092	341.553783792	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.2
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B3	2	3	1	1	259	197.134612044	0.973974780712	13.0867049154	17.7764090181	0.739748609594	3118.31914711	407.184231649	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.3
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B4	2	4	1	1	238	217.377714192	0.966168828971	13.4488173765	19.2130551215	0.70260654214	2729.13004299	376.728936221	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.4
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B5	2	5	1	1	228	218.170076825	0.967812988112	13.718066513	18.9989639308	0.725617279851	2362.71057015	391.807993696	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.5
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B6	2	6	1	1	275	239.509757216	0.966435421462	14.0984601732	20.3343849739	0.696629005388	2920.72737175	442.510563128	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.6
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B7	2	7	1	1	365	209.735144941	0.94113039375	12.4198738537	20.0277633826	0.623160113365	3412.51694844	376.521242552	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.7
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B8	2	8	1	1	219	191.130470233	0.972180848101	12.8652034391	17.3711478811	0.746222728256	2070.53056977	293.404752957	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.8
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B9	2	9	1	1	435	201.235584443	0.945344424925	12.4915037197	19.0336003732	0.660312483824	2266.98355391	265.329563384	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.9
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B10	2	10	1	1	247	202.277598754	0.962593189204	12.8511646338	18.5036184249	0.697234578597	2379.19902453	299.394934041	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.10
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B11	2	11	1	1	276	218.986615877	0.967615025771	13.561186383	19.211983699	0.707831021907	2123.61853788	272.552465525	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.11
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B12	2	12	1	1	358	151.591714899	0.959689957264	11.146743832	15.964888338	0.701348345323	2261.22175459	262.811479877	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.12
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B13	2	13	1	1	369	217.648423883	0.948429346944	13.0504220687	19.7983800975	0.662884493737	1745.40341603	264.504016313	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.13
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B14	2	14	1	1	348	193.240002247	0.944382031514	12.1820655213	18.7381728504	0.656227350442	2620.57033321	259.283351061	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.14
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B15	2	15	1	1	264	171.945440082	0.961052511039	11.8193951985	17.0261943658	0.695618474403	1936.3375067	346.862674023	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.15
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B16	2	16	1	1	593	179.234037296	0.94676061022	11.5160706663	18.3165493712	0.635152561689	3543.27287823	263.446628074	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.16
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B17	2	17	1	1	335	184.163005476	0.960614112521	12.3756439837	17.5413673446	0.708106265129	2553.18798538	325.196601709	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.17
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B18	2	18	1	1	333	216.385284191	0.963326800718	13.1358603222	19.518991973	0.676928751168	3142.39892436	329.766690765	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.18
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B19	2	19	1	1	439	188.294874338	0.964124987771	12.4392022454	17.9611948807	0.696852830312	3030.65485819	273.348157348	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.19
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B20	2	20	1	1	176	244.50418833	0.970376301409	14.3773946095	20.1792292035	0.717744760301	2196.26858854	316.797852101	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.20
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B21	2	21	1	1	344	179.561196579	0.952420644563	11.9412756146	17.7574881345	0.674828857676	2002.43611038	308.612406939	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.21
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B22	2	22	1	1	529	195.836943974	0.970438474467	12.7533060105	18.146269304	0.705215871953	3097.0050061	254.688820761	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.22
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B23	2	23	1	1	106	170.589361905	0.730546082632	9.14174561115	20.1589752633	0.471295569039	1747.90810096	318.354128784	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.23
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	B24	2	24	1	1	205	175.338660959	0.907144559985	11.1121946933	17.7712817056	0.622513383011	1573.60145953	200.891794584	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=2.24
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C1	3	1	1	1	167	223.65839753	0.961711414584	13.6354195927	19.5270810143	0.700713592527	2588.36945816	402.784233273	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.1
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C2	3	2	1	1	279	184.379463589	0.970143300183	12.4190949895	17.6449723681	0.706934178423	2202.5964882	446.018977866	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.2
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C3	3	3	1	1	236	175.898477653	0.95591343001	11.9758123467	17.2436352579	0.696367276662	3175.15144295	412.376687194	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.3
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C4	3	4	1	1	355	202.877982681	0.961420239629	12.8481185801	18.7201472163	0.690114027277	3606.26234135	397.28336586	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.4
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C5	3	5	1	1	320	208.30888726	0.958068174493	12.7431195123	19.4101038624	0.66064998677	3003.80138982	364.927623973	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.5
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C6	3	6	1	1	460	205.054548529	0.96809638342	13.0736946844	18.5938354708	0.706777435526	3581.45157984	332.738438944	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.6
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C7	3	7	1	1	457	183.055450404	0.951255642359	11.685359743	18.52703438	0.633998808138	2780.90602036	380.93499349	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.7
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C8	3	8	1	1	429	194.045059512	0.963175846884	12.4124968649	18.4396492263	0.677542702203	2612.7642255	270.747589611	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.8
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C9	3	9	1	1	671	161.749372669	0.974465473846	11.6740736008	16.3500409584	0.718796305156	2596.14269316	214.456863388	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.9
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C10	3	10	1	1	268	215.761968921	0.964420131789	13.3159668744	19.2129924038	0.695683221639	2473.52354914	245.674978229	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.10
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C11	3	11	1	1	437	200.553189113	0.961477827361	12.7077436528	18.7524133947	0.681928289691	2538.61467318	261.677862552	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.11
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C12	3	12	1	1	155	216.19595384	0.947116933528	13.2007716642	19.135126366	0.691895367676	1658.89368308	248.946059572	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.12
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C13	3	13	1	1	227	221.031822223	0.950691264005	13.3554647468	19.6746489158	0.681898457748	2098.27327119	268.199626863	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.13
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C14	3	14	1	1	301	231.358915463	0.931841587041	12.9595839308	20.9690271766	0.624886512421	2858.1530849	251.92815387	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.14
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C15	3	15	1	1	416	180.048846027	0.971554558321	12.4446510447	17.1102671055	0.730185849717	3403.80485312	303.757880379	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.15
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C16	3	16	1	1	347	217.439370659	0.959408912491	13.236623094	19.5216555457	0.682655554708	3226.54477218	299.30087885	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.16
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C17	3	17	1	1	431	185.500416331	0.959679679712	12.1583801341	18.0284479883	0.676517477759	2854.57304046	295.770992105	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.17
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C18	3	18	1	1	272	198.746748387	0.977184209197	13.0790422256	18.106720026	0.72401297738	2728.71484378	351.01508857	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.18
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C19	3	19	1	1	286	210.395007115	0.964182493524	13.1412545778	19.0445331438	0.693747724496	2249.7837069	321.192525935	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.19
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C20	3	20	1	1	232	225.09877171	0.966035195739	13.5109319835	19.6079356542	0.689826625296	2284.18292628	312.755744517	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.20
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C21	3	21	1	1	359	189.138834471	0.978731034401	12.7945233643	17.571724245	0.730609355079	2027.63217528	287.757043555	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.21
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C22	3	22	1	1	325	166.883368951	0.976864794906	12.0542347725	16.4288206637	0.734708167119	3482.75294112	314.017679437	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.22
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C23	3	23	1	1	338	194.600883977	0.974238702654	12.8280947567	18.0179681482	0.71461819992	1465.75589485	313.077526836	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.23
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	C24	3	24	1	1	525	146.542535961	0.966518971439	10.7674241818	15.916930976	0.680085267721	698.159105405	239.475542072	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=3.24
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D1	4	1	1	1	501	189.75643961	0.959832429309	12.3080926893	18.2715738781	0.676341926052	3516.81782457	321.380121638	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.1
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D2	4	2	1	1	380	196.22918656	0.966936092931	12.530101115	18.4115288754	0.683687484771	3573.53747266	381.892669554	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.2
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D3	4	3	1	1	450	195.325470214	0.965267169332	12.6982894613	18.2256250988	0.698910111585	3597.37376934	381.201907509	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.3
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D4	4	4	1	1	449	197.408985841	0.959368468874	12.5658262713	18.5368961024	0.679317183881	3374.83614641	338.763669196	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.4
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D5	4	5	1	1	249	214.461423056	0.950833561989	12.6892114435	19.8796947941	0.642731711236	2799.59563068	389.214271519	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.5
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D6	4	6	1	1	253	177.200867749	0.965163920022	12.1504085454	17.1324209039	0.70870385976	2645.79405828	351.758315955	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.6
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D7	4	7	1	1	303	215.228238476	0.961859685349	13.0057629558	19.6851946462	0.665786122337	2828.15828392	411.066274224	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.7
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D8	4	8	1	1	261	265.375294358	0.911652677336	13.8587302848	22.2485316721	0.63176527207	2809.05058982	225.965477171	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.8
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D9	4	9	1	1	304	204.504693939	0.928268442753	12.4329078052	19.1870671255	0.654552263058	3478.2451161	249.949455427	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.9
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D10	4	10	1	1	342	189.311242957	0.963276208696	12.5451815924	17.9120699805	0.703990435202	2255.05729284	313.503394481	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.10
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D11	4	11	1	1	485	156.105749543	0.954356016123	11.1109372943	16.3584228103	0.682615296732	2410.93306893	216.88964556	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.11
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D12	4	12	1	1	260	198.131653238	0.951754032572	12.4284713085	18.7905077812	0.663963245072	1756.88603916	284.059439957	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.12
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D13	4	13	1	1	277	212.045203098	0.945571570509	12.6296624634	19.8332942931	0.641467130539	2005.60717769	283.224474193	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.13
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D14	4	14	1	1	487	180.87691363	0.952736701435	11.8365100123	18.0265285023	0.658829564235	2498.41102742	239.114394255	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.14
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D15	4	15	1	1	328	200.892405605	0.963412923761	12.9703574502	18.3057534565	0.712725706077	2659.18624447	326.508211801	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.15
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D16	4	16	1	1	277	191.152798488	0.951726960793	12.0602203723	18.5399267974	0.6541151988	3295.02099406	273.402711845	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.16
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D17	4	17	1	1	348	218.984323206	0.966414252454	13.3834225919	19.4952723616	0.691762138082	3009.70739533	278.155659383	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.17
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D18	4	18	1	1	490	178.004882011	0.961847880255	11.975677672	17.5960752543	0.684424915289	2189.78723874	288.669417033	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.18
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D19	4	19	1	1	227	186.339332568	0.966945003647	12.7218006679	17.2075689137	0.744837066549	2050.82696663	290.684161729	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.19
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D20	4	20	1	1	236	197.823604243	0.975393680585	12.9035384278	18.2029952985	0.711524724964	1945.86397405	370.207031559	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.20
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D21	4	21	1	1	231	180.69428478	0.959504604034	12.0385253572	17.6990899646	0.68258767974	1537.03935562	305.612905913	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.21
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D22	4	22	1	1	406	189.984906745	0.954455113217	12.1845156645	18.3097487045	0.66923056454	3096.363794	281.302356645	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.22
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D23	4	23	1	1	101	182.517430507	0.726916713545	9.37087569531	20.575096905	0.476973935631	2184.72184044	338.178280527	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.23
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	D24	4	24	1	1	253	173.77992361	0.901823693907	11.0508607835	17.6874543288	0.622616602259	1891.61346488	195.382875526	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=4.24
180508_LMNA_LMNB1	3273	HTIF00183	3824	2018-05-10T14:37:22Z	3749	E1	5	1	1	1	380	190.821705002	0.96246602151	12.3592382434	18.2642790328	0.68175555535	3122.94639731	377.5087925	30	http://columbus.nci.nih.gov/browse/measurement/3749/well=5.1
