ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Nucleus Length [µm]	Nuclei Selected - Nucleus Width [µm]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Area [µm²]
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	1	255	57	[235,31,275,81]	2	231.572	1455.07	0.73328	16.5469	12.1335	0.973634	168.491
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	2	379	90	[355,66,413,125]	3	104.506	708.602	0.521247	21.0257	10.9596	0.807007	245.96
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	3	202	98	[183,78,222,128]	4	258.563	2237.63	0.742965	16.2384	12.0645	0.99622	157.335
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	4	349	154	[331,135,392,181]	5	166.58	2505.85	0.438268	20.5238	8.99495	0.775662	179.752
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	5	279	173	[243,156,300,194]	6	167.315	1145.59	0.591467	18.5295	10.9596	0.896867	181.003
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	6	372	205	[343,181,394,229]	7	227.193	3282.69	0.552571	19.1684	10.5919	0.867006	173.079
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	7	262	239	[243,212,281,264]	8	216.608	2720.54	0.702818	16.8682	11.8553	0.965614	163.591
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	8	573	378	[552,359,605,418]	10	318.829	3774.64	0.461981	21.8358	10.0877	0.931857	188.197
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	9	485	240	[464,219,515,262]	14	373.449	2025.07	0.783402	16.9945	13.3135	0.975696	184.757
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	10	310	258	[290,238,343,279]	15	315.464	2329.62	0.742558	17.4157	12.9321	0.994311	185.486
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	1	1	1	11	234	335	[210,311,256,362]	16	327.499	2296.88	0.724753	17.1167	12.4054	1.00969	182.254
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	1	626	64	[598,35,653,93]	2	210.418	1211.5	0.686574	20.7788	14.2662	0.933105	249.818
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	2	293	73	[273,51,321,93]	3	145.58	1210	0.743124	15.9534	11.8553	0.935876	174.33
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	3	196	96	[155,69,224,126]	4	139.995	1067.76	0.631657	23.1792	14.6413	0.924997	304.869
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	4	593	173	[575,149,619,191]	5	149.142	1712.28	0.536321	15.2312	8.1688	0.805805	121.885
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	5	257	308	[243,292,269,341]	7	122.028	1458.77	0.418837	15.8747	6.64892	0.743901	103.535
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	6	552	318	[530,294,576,341]	8	247.79	3929.24	0.593959	17.8327	10.5919	0.922944	153.581
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	7	141	377	[122,358,163,405]	9	229.856	1945.72	0.622563	16.5972	10.3328	0.987132	147.534
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	8	205	425	[181,389,228,457]	10	70.3466	719.419	0.645277	22.1086	14.2662	0.953446	259.41
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	9	86	446	[63,427,122,466]	11	266.129	1251.61	0.620865	19.0948	11.8553	0.897141	188.51
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	10	351	461	[332,443,370,485]	13	212.781	2359.71	0.737865	13.6995	10.1084	0.874954	129.809
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	11	367	58	[345,36,397,82]	15	243.805	2761.82	0.663399	18.4703	12.2532	0.967374	184.652
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	12	437	150	[413,123,461,176]	16	182.084	2179.73	0.818683	17.6387	14.4405	0.973902	206.026
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	13	252	160	[224,132,284,190]	17	168.612	1628.53	0.795484	21.2477	16.9022	0.985124	284.642
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	14	48	320	[25,297,70,347]	18	299.55	2722.56	0.663208	17.9551	11.908	0.977625	174.851
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	15	649	323	[628,302,671,356]	19	344.298	2446.91	0.786108	17.2714	13.5772	0.969188	196.017
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	7	1	1	16	546	416	[512,389,576,445]	20	192.115	2229.25	0.756943	21.5836	16.3376	0.984759	294.547
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	1	512	104	[486,79,538,136]	2	198.818	2068.48	0.812623	19.3525	15.7263	0.970624	242.728
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	2	66	134	[38,109,97,164]	3	176.539	2225.38	0.676408	21.5401	14.5699	0.97556	251.069
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	3	338	160	[321,134,356,190]	4	251.604	2229.4	0.581552	18.3144	10.6508	0.899588	165.155
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	4	375	162	[363,143,387,196]	5	152.866	2246.92	0.414161	17.223	7.13309	0.746102	105.62
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	5	50	168	[40,158,90,184]	6	183.773	2193.99	0.351592	16.5311	5.8122	0.583793	71.3169
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	6	487	227	[461,201,514,262]	7	208.924	1438.89	0.794686	20.3324	16.1579	0.997322	270.775
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	7	288	260	[266,241,323,281]	8	241.609	1474.81	0.614543	19.0319	11.6959	0.94107	188.823
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	8	249	368	[224,346,271,396]	9	224.981	2813.78	0.617111	17.7595	10.9596	0.975281	174.122
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	9	579	404	[555,374,603,433]	11	282.915	1472.16	0.780811	19.0948	14.9095	0.984359	236.472
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	10	229	424	[210,404,251,444]	12	245.925	3454.57	0.853492	13.911	11.8729	0.987459	142.842
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	5	1	1	11	272	300	[249,279,297,336]	15	220.357	3135.1	0.632274	19.0812	12.0645	0.843946	195.287
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	3	1	1	1	75	259	[53,237,98,295]	2	185.051	785.67	0.722658	19.1248	13.8207	0.943917	234.074
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	3	1	1	2	434	364	[399,351,449,379]	3	304.294	2502.45	0.469976	16.6035	7.80323	0.849306	115.838
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	1	399	250	[375,228,421,285]	1	153.761	2665.42	0.776078	18.3258	14.2223	0.977542	224.69
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	2	341	282	[315,257,369,307]	2	205.439	1542.61	0.774911	18.5042	14.3391	0.986921	216.661
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	3	572	292	[551,274,591,324]	3	227.089	2704.97	0.718814	16.1966	11.6423	0.931701	168.074
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	4	274	341	[254,321,294,367]	4	256.309	2492	0.812513	15.3505	12.4725	0.987192	157.335
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	5	514	454	[484,433,535,481]	6	392.758	1694.48	0.609819	19.062	11.6244	0.934884	179.022
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	6	640	461	[620,437,657,494]	7	281.557	3709.75	0.556266	18.7198	10.4132	0.901755	170.577
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	7	305	455	[282,440,318,469]	8	202.649	2353.87	0.498613	13.0165	6.49021	0.83554	80.9092
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	8	167	44	[143,21,203,70]	10	104.216	1189.04	0.698134	20.4347	14.2662	0.934233	238.557
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	9	490	346	[462,317,518,376]	11	213.238	2443.85	0.832835	20.8789	17.3887	0.960532	281.931
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	10	138	348	[117,327,159,376]	12	243.066	1232.96	0.850788	15.9403	13.5618	0.996415	178.084
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	4	1	1	11	357	374	[318,339,402,412]	13	188.085	3133.17	0.657148	29.0197	19.0702	0.98499	471.484
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	8	1	1	1	174	66	[160,44,193,95]	1	280.684	3209.06	0.485071	17.3587	8.4202	0.794807	131.894
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	8	1	1	2	38	241	[22,226,59,255]	2	131.356	1442.49	0.506314	13.7375	6.95548	0.723715	83.203
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	8	1	1	3	567	309	[544,287,595,333]	3	283.499	3541.45	0.672821	18.2117	12.2532	0.99495	185.695
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	8	1	1	4	508	333	[479,291,535,373]	4	204.205	1250.55	0.633468	26.7598	16.9515	0.886616	384.736
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	8	1	1	5	281	362	[268,346,318,377]	5	168.128	1797.34	0.393159	16.2608	6.39309	0.722599	114.17
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	8	1	1	6	186	204	[160,179,212,235]	8	233.881	1169.32	0.752766	19.3552	14.5699	0.974754	238.453
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	8	1	1	7	32	298	[7,274,57,324]	9	243.107	1429.59	0.651099	18.5295	12.0645	0.992164	192.993
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	8	1	1	8	224	343	[201,300,249,376]	10	207.209	1923.59	0.56477	25.0783	14.1635	0.920463	302.263
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	2	1	1	1	510	97	[482,79,535,116]	1	336.235	2155.71	0.451145	18.6641	8.4202	0.853525	140.444
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	2	1	1	2	566	130	[535,86,585,154]	2	250.185	1942.54	0.498654	22.0165	10.9786	0.730931	256.386
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	2	1	1	3	359	228	[333,200,386,255]	3	265.29	1442.16	0.889339	17.9348	15.9501	1.0155	237.097
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	2	1	1	4	597	222	[560,212,606,250]	4	220.935	3999.46	0.305206	17.4486	5.3254	0.63135	91.7527
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	9	1	1	1	619	150	[603,132,634,171]	2	140.196	1514.46	0.735741	12.6592	9.31386	0.961356	104.577
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	9	1	1	2	545	166	[518,147,572,191]	3	241.618	1385.28	0.538064	18.7866	10.1084	0.930786	160.567
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	9	1	1	3	579	220	[567,193,592,235]	5	140.851	2645.57	0.537379	13.5964	7.30639	0.855567	81.0134
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	9	1	1	4	61	228	[42,203,80,253]	6	298.934	2650.01	0.691325	16.5532	11.4436	0.978517	154.937
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	9	1	1	5	495	278	[466,252,520,310]	7	253.231	1632.06	0.648284	20.5365	13.3135	1.00022	236.993
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	9	1	1	6	546	274	[526,255,562,293]	8	244.67	2841.55	0.68413	13.148	8.99495	0.967482	101.762
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	9	1	1	7	344	302	[322,282,373,323]	9	292.246	2023.57	0.70171	16.9699	11.908	0.991506	171.306
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	9	1	1	8	632	69	[606,44,657,92]	10	244.987	2804.76	0.751761	17.6889	13.2978	0.986479	202.169
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	10	1	1	1	340	334	[311,315,368,353]	5	341.196	3155.33	0.647295	18.7449	12.1335	0.944378	187.363
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	10	1	1	2	54	107	[29,78,80,134]	6	155.342	1554.68	0.815516	18.6389	15.2003	0.996542	232.405
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	1	246	117	[222,97,279,138]	1	228.002	2356.59	0.647424	18.9523	12.2702	0.954838	199.041
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	2	138	235	[106,215,159,258]	2	244.999	1438.1	0.657159	17.1624	11.2784	0.893594	184.757
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	3	259	316	[241,288,273,332]	4	189.383	2469.5	0.516905	14.5699	7.53126	0.830988	92.7953
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	4	62	343	[40,316,84,367]	6	214.898	2674.03	0.59692	17.4784	10.4332	0.932479	165.885
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	5	160	369	[140,353,198,385]	7	263.561	2233.21	0.516925	18.9055	9.77273	0.900577	165.468
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	6	257	399	[235,381,275,418]	8	70.5217	599.754	0.683941	14.1635	9.687	0.954319	115.316
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	7	280	455	[254,437,301,475]	9	264.395	3413.33	0.608629	16.1966	9.85771	0.973686	139.402
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	8	396	26	[370,5,418,49]	11	266.719	2362.51	0.681747	16.9453	11.5524	0.999114	165.78
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	9	256	182	[222,157,290,207]	12	181.413	1097.64	0.700994	22.1487	15.5261	0.979161	281.618
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	10	319	260	[285,221,352,296]	13	269.334	1029.02	0.848418	24.0707	20.422	1.00292	414.347
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	6	1	1	11	43	462	[21,423,68,485]	14	206.043	2300.42	0.59638	20.2296	12.0645	0.917941	231.363
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	13	1	1	1	572	25	[542,9,593,44]	1	133.683	1251.85	0.541138	16.6223	8.99495	0.873422	127.411
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	13	1	1	2	120	113	[93,93,137,128]	2	174.869	1500.39	0.503413	15.6065	7.8565	0.749129	96.9659
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	13	1	1	3	247	200	[231,184,272,214]	3	202.125	990.595	0.490396	14.899	7.30639	0.835866	92.0655
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	13	1	1	4	434	230	[416,210,451,252]	4	241.984	2334.5	0.70167	13.8056	9.687	0.982447	112.71
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	13	1	1	5	385	242	[358,228,420,256]	5	178.008	2539.86	0.251595	21.1666	5.3254	0.668375	93.6294
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	13	1	1	6	338	291	[317,270,380,312]	6	295.718	2535.14	0.609784	21.2869	12.9804	0.82394	226.15
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	J24	10	24	13	1	1	7	550	337	[521,308,582,366]	7	191.855	2007.22	0.73987	21.1296	15.6332	1.00151	286.206
