Plate	Well	GeneID	GeneSymbol	siRNAID
3	E10	9329	GTF3C4	s17830
3	E11	2146	EZH2	s4916
3	E12	9575	CLOCK	s18392
3	E13	2186	BPTF	s5011
3	E14	9611	NCOR1	s203
3	E15	2289	FKBP5	s5215
3	E16	9612	NCOR2	s18469
3	E17	2332	FMR1	s5317
3	E18	9682	KDM4A	s18637
3	E19	2648	KAT2A	s5657
3	E02	9070	ASH2L	s17302
3	E20	9730	VPRBP	s18763
3	E21	3054	HCFC1	s6478
3	E22	9734	HDAC9	s18773
3	E03	2138	EYA1	s4906
3	E04	9112	MTA1	s17389
3	E05	2139	EYA2	s4909
3	E06	9212	AURKB	s17613
3	E07	2140	EYA3	s4911
3	E08	9252	RPS6KA5	s17693
3	E09	2145	EZH1	s4913
3	F01	51564	HDAC7	s28337
3	F10	93349	SP140L	s41125
3	F11	54014	BRWD1	s28831
3	F12	93624		s41174
3	F13	54093	SETD4	s28859
3	F14	114826	SMYD4	s41672
3	F15	54454	ATAD2B	s28988
3	F16	116143	WDR92	s41940
3	F17	54496	PRMT7	s29076
3	F18	117143	TADA1L	s42100
3	F19	54556	ING3	s29203
3	F02	90826	PRMT10	s40500
3	F20	121536	AEBP2	s42481
3	F21	54790	TET2	s29443
3	F22	138151	NACC2	s44089
3	F03	51588	PIAS4	s28368
3	F04	91133	L3MBTL4	s40576
3	F05	51592	TRIM33	s28371
3	F06	93081	C13orf27	s41074
3	F07	51780	KDM3B	s224244
3	F08	93166	PRDM6	s41099
3	F09	53615	MBD3	s28737
3	G01	3065	HDAC1	s75
3	G10	9869	SETDB1	s19110
3	G11	3431	SP110	s7145
3	G12	9870	AREL1	s19113
3	G13	3621	ING1	s7430
3	G14	9913	SUPT7L	s19223
3	G15	3622	ING2	s7432
3	G16	10013	HDAC6	s19461
3	G17	3717	JAK2	s7649
3	G18	10014	HDAC5	s19464
3	G19	3720	JARID2	s7657
3	G02	9739	SETD1A	s18788
3	G20	10155	TRIM28	s19780
3	G21	4152	MBD1	s8549
3	G22	10196	PRMT3	s19868
3	G03	3066	HDAC2	s6494
3	G04	9757	KMT2B	s18833
3	G05	3070	HELLS	s6506
3	G06	9759	HDAC4	s227490
3	G07	3275	PRMT2	s6914
3	G08	9866	TRIM66	s458621
3	G09	3276	PRMT1	s6919
3	H01	54799	MBTD1	s29460
3	H10	151194	FAM119A	s45530
3	H11	55140	ELP3	s30262
3	H12	171023	ASXL1	s46894
3	H13	55170	PRMT6	s30338
3	H14	196483	FAM86A	s225823
3	H15	55193	PBRM1	s30400
3	H16	196541	METTL21C	s47047
3	H17	55209	SETD5	s30446
3	H18	200424	TET3	s47238
3	H19	55252	ASXL2	s30558
3	H02	138474	TAF1L	s44117
3	H20	221037	JMJD1C	s47941
3	H21	55352	C17orf79	s30809
3	H22	221656	KDM1B	s48086
3	H03	54904	WHSC1L1	s29725
3	H04	140690	CTCFL	s44349
3	H05	54934	C12orf41	s29792
3	H06	143241	DYDC1	s44514
3	H07	55023	PHIP	s30012
3	H08	150572	SMYD1	s223362
3	H09	55139	ANKZF1	s30261
3	I01	4204	MECP2	s8646
3	I10	10445	MCRS1	s20434
3	I11	5110	PCMT1	s10130
3	I12	10474	TADA3	s20508
3	I13	5253	PHF2	s10436
3	I14	10498	CARM1	s20578
3	I15	5562	PRKAA1	s102
3	I16	10524	KAT5	s20629
3	I17	5563	PRKAA2	s11058
3	I18	10629	TAF6L	s20881
3	I19	5578	PRKCA	s11093
3	I02	10318	TNIP1	s20174
3	I20	10765	KDM5B	s21144
3	I21	5579	PRKCB	s11097
3	I22	10771	ZMYND11	s21154
3	I03	4221	MEN1	s8684
3	I04	10322	SMYD5	s20186
3	I05	4255	MGMT	s8750
3	I06	10389	SCML2	s20314
3	I07	4297	MLL	s8817
3	I08	10419	PRMT5	s20375
3	I09	4616	GADD45B	s9141
3	J01	55683	KIAA1310	s31242
3	J10	390245		s52751
3	J11	55870	ASH1L	s31701
3	J12	142	PARP1	s1099
3	J13	55904	KMT2E	s31748
3	J14	1105	CHD1	s2976
3	J15	56341	PRMT8	s32146
3	J16	1106	CHD2	s2977
3	J17	56950	SMYD2	s32469
3	J18	1107	CHD3	s2980
3	J19	56978	PRDM8	s32517
3	J02	254013	C12orf72	s226008
3	J20	1912	PHC2	s4476
3	J21	56979	PRDM9	s224442
3	J22	2073	ERCC5	s4803
3	J03	55693	KDM4D	s31267
3	J04	254065	BRWD3	s48491
3	J05	55777	MBD5	s31485
3	J06	284058	KIAA1267	s226175
3	J07	55818	JMJD1A	s224394
3	J08	387893	SETD8	s51989
3	J09	55869	HDAC8	s31699
3	K01	5585	PKN1	s11113
3	K10	11105	PRDM7	s21899
3	K11	5931	RBBP7	s11848
3	K12	11107	PRDM5	s223193
3	K13	6046	BRD2	s12070
3	K14	11108	PRDM4	s21905
3	K15	6299	SALL1	s12465
3	K16	11143	MYST2	s255
3	K17	6304	SATB1	s12481
3	K18	11176	BAZ2A	s22058
3	K19	6419	SETMAR	s12708
3	K02	10847	SRCAP	s21295
3	K20	11177	BAZ1A	s22059
3	K21	6595	SMARCA2	s13134
3	K22	11262	SP140	s22240
3	K03	5897	RAG2	s11755
3	K04	10902	BRD8	s21424
3	K05	5927	KDM5A	s11836
3	K06	10919	EHMT2	s21469
3	K07	5928	RBBP4	s11838
3	K08	11091	WDR5	s225470
3	K09	5929	RBBP5	s11840
3	L01	56980	PRDM10	s32524
3	L10	2962	GTF2F1	s6304
3	L11	57713	SFMBT2	s33655
3	L12	2965	GTF2H1	s6310
3	L13	58508	KMT2C	s33889
3	L14	3015	H2AFZ	s6415
3	L15	59335	PRDM12	s33986
3	L16	3068	HDGF	s229694
3	L17	59336	PRDM13	s33991
3	L18	3930	LBR	s8101
3	L19	63925	ZNF335	s34276
3	L02	2280	FKBP1A	s5206
3	L20	4299	AFF1	s8824
3	L21	63976	PRDM16	s34347
3	L22	4302	MLLT6	s8834
3	L03	56981	PRDM11	s32525
3	L04	2286	FKBP2	s194414
3	L05	57325	CSRP2BP	s32942
3	L06	2956	MSH6	s6287
3	L07	57504	MTA3	s59002
3	L08	2959	GTF2B	s6297
3	L09	57673	BEND3	s33566
3	M01	6596	HLTF	s13136
3	M10	23028	AOF2	s619
3	M11	6790	AURKA	s195
3	M12	23030	KDM4B	s229326
3	M13	6795	AURKC	s13584
3	M14	23067	SETD1B	s22960
3	M15	6839	SUV39H1	s13659
3	M16	23081	JMJD2C	s225931
3	M17	6871	TADA2A	s13727
3	M18	23133	PHF8	s23108
3	M19	6872	TAF1	s13730
3	M02	22933	SIRT2	s22708
3	M20	23135	KDM6B	s23109
3	M21	6877	TAF5	s13744
3	M22	23210	JMJD6	s23290
3	M03	6597	SMARCA4	s13139
3	M04	22955	SCMH1	s22744
3	M05	6598	SMARCB1	s13143
3	M06	22976	PAXIP1	s22750
3	M07	6605	SMARCE1	s13162
3	M08	22992	FBXL11	s22792
3	M09	6672	SP100	s13332
3	N01	63977	PRDM15	s34350
3	N10	5252	PHF1	s10434
3	N11	65980	BRD9	s35294
3	N12	5431	POLR2B	s10798
3	N13	79595	SAP130	s228184
3	N14	5580	PRKCD	s11098
3	N15	79609	METTL21D	s35908
3	N16	5926	ARID4A	s11832
3	N17	79697	C14orf169	s36124
3	N18	5977	DPF2	s11930
3	N19	79723	SUV39H2	s36183
3	N02	4673	NAP1L1	s9265
3	N20	6119	RPA3	s12133
3	N21	79813	EHMT1	s36391
3	N22	6594	SMARCA1	s13130
3	N03	63978	PRDM14	s34353
3	N04	4674	NAP1L2	s9268
3	N05	64324	NSD1	s34631
3	N06	4675	NAP1L3	s9273
3	N07	64426	SUDS3	s34740
3	N08	4998	ORC1L	s9892
3	N09	64754	SMYD3	s34863
3	O01	6880	TAF9	s13752
3	O10	23411	SIRT1	s223593
3	O11	7404	UTY	s14739
3	O12	23466	CBX6	s23878
3	O13	7443	VRK1	s14821
3	O14	23476	BRD4	s23901
3	O15	7468	WHSC1	s200462
3	O16	23492	CBX7	s23925
3	O17	7799	PRDM2	s229621
3	O18	23522	KAT6B	s23997
3	O19	7862	BRPF1	s15421
3	O02	23309	SIN3B	s23527
3	O20	23613	ZMYND8	s223618
3	O21	7994	MYST3	s15534
3	O22	23774	BRD1	s24388
3	O03	6881	TAF10	s13756
3	O04	23408	SIRT5	s23762
3	O05	6883	TAF12	s229936
3	O06	23409	SIRT4	s23765
3	O07	7158	TP53BP1	s14315
3	O08	23410	SIRT3	s23766
3	O09	7403	UTX	s14735
3	P01	79823	C2orf34	s36415
3	P10	6749	SSRP1	s13489
3	P11	79918	SETD6	s36638
3	P12	6917	TCEA1	s13847
3	P13	79960	PHF17	s36725
3	P14	6941	TCF19	s13899
3	P15	79969	C6orf134	s36740
3	P16	6942	TCF20	s13903
3	P17	80218	NAA50	s37080
3	P18	6996	TDG	s13951
3	P19	80314	EPC1	s37198
3	P02	6599	SMARCC1	s13146
3	P20	7290	HIRA	s14522
3	P21	80335	WDR82	s37247
3	P22	7703	PCGF2	s15195
3	P03	79828	METTL8	s36425
3	P04	6601	SMARCC2	s13148
3	P05	79831	JMJD5	s36434
3	P06	6602	SMARCD1	s13152
3	P07	79885	HDAC11	s36566
3	P08	6604	SMARCD3	s13157
3	P09	79903	NAA60	s36613
4	A01	8028	MLLT10	s15558
4	A10	115290	FBXO17	s41788
4	A11	8681	JMJD7-PLA2G4B	s16542
4	A12	122402	TDRD9	s42531
4	A13	8726	EED	s16626
4	A14	124359	CDYL2	s42724
4	A15	9219	MTA2	s17629
4	A16	126668	TDRD10	s43068
4	A17	9425	CDYL	s18047
4	A18	128817	CSTL1	s43345
4	A19	9426	CDY2A	s18052
4	A02	91646	TDRD12	s40719
4	A20	148479	PHF13	s45186
4	A21	9513	FXR2	s18243
4	A22	152098	ZCWPW2	s45655
4	A03	8165	AKAP1	s15665
4	A04	93611	FBXO44	s41168
4	A05	8193	DPF1	s15690
4	A06	112869	CCDC101	s41392
4	A07	8208	CHAF1B	s15705
4	A08	112885	PHF21B	s41394
4	A09	8467	SMARCA5	s16082
4	B01	8028	MLLT10	s15557
4	B11	8681	JMJD7-PLA2G4B	s16541
4	B13	8726	EED	s16625
4	B15	9219	MTA2	s17631
4	B17	9425	CDYL	s18048
4	B19	9426	CDY2A	s18051
4	B21	9513	FXR2	s18242
4	B03	8165	AKAP1	s15666
4	B05	8193	DPF1	s15691
4	B07	8208	CHAF1B	s15704
4	B09	8467	SMARCA5	s16083
4	C01	9557	CHD1L	s18358
4	C10	221400	TDRD6	s48035
4	C11	10285	SMNDC1	s20102
4	C12	256380	SCML4	s48775
4	C13	10743	RAI1	s21108
4	C14	257218	SHPRH	s48875
4	C15	10891	PPARGC1A	s21394
4	C16	339123	JMJD8	s50457
4	C17	10933	MORF4L1	s21501
4	C18	353238	PADI6	s51455
4	C19	10943	MSL3	s223169
4	C02	154150	HDGFL1	s45851
4	C20	100137047	JMJD7	s230103
4	C21	10951	CBX1	s21550
4	C03	9678	PHF14	s225174
4	C04	158358	KIAA2026	s225765
4	C05	9767	PHF16	s18860
4	C06	163589	TDRD5	s46462
4	C07	10036	CHAF1A	s19501
4	C08	170394	PWWP2B	s230125
4	C09	10038	PARP2	s19502
4	D01	9557	CHD1L	s18357
4	D11	10285	SMNDC1	s20101
4	D13	10743	RAI1	s21107
4	D15	10891	PPARGC1A	s21395
4	D17	10933	MORF4L1	s21502
4	D19	10943	MSL3	s21530
4	D21	10951	CBX1	s21549
4	D03	9678	PHF14	s225175
4	D05	9767	PHF16	s18859
4	D07	10036	CHAF1A	s19499
4	D09	10038	PARP2	s19504
4	E01	11022	TDRKH	s223179
4	E10	4665	NAB2	s226682
4	E11	11335	CBX3	s223226
4	E12	5987	TRIM27	s11959
4	E13	22823	MTF2	s22438
4	E14	6015	RING1	s12035
4	E15	22895	RPH3A	s223541
4	E16	6045	RNF2	s12069
4	E17	23246	BOP1	s23384
4	E18	8289	ARID1A	s15786
4	E19	23338	PHF15	s23596
4	E20	10336	PCGF3	s223108
4	E21	23424	TDRD7	s23802
4	E22	10664	CTCF	s20966
4	E03	11083	DIDO1	s21855
4	E04	1487	CTBP1	s3699
4	E05	11168	PSIP1	s22037
4	E06	1488	CTBP2	s3702
4	E07	11198	SUPT16H	s22114
4	E08	1911	PHC1	s4471
4	E09	11240	PADI2	s223214
4	F01	11022	TDRKH	s223180
4	F11	11335	CBX3	s223227
4	F13	22823	MTF2	s22437
4	F15	22895	RPH3A	s22612
4	F17	23246	BOP1	s225940
4	F19	23338	PHF15	s23597
4	F21	23424	TDRD7	s23804
4	F03	11083	DIDO1	s21853
4	F05	11168	PSIP1	s22035
4	F07	11198	SUPT16H	s22115
4	F09	11240	PADI2	s22187
4	G01	23468	CBX5	s23884
4	G10	1642	DDB1	s3980
4	G11	26147	PHF19	s25160
4	G12	1643	DDB2	s223391
4	G13	27044	SND1	s25747
4	G14	4591	TRIM37	s9083
4	G15	27125	AFF4	s25863
4	G16	5896	RAG1	s11752
4	G17	29943	PADI1	s26757
4	G18	6314	ATXN7	s12495
4	G19	50810	HDGFRP3	s27110
4	G02	23013	SPEN	s22829
4	G20	6500	SKP1	s12891
4	G21	51105	PHF20L1	s27445
4	G22	7319	UBE2A	s14567
4	G03	23469	PHF3	s23888
4	G04	25988	HINFP	s24883
4	G05	23512	SUZ12	s23967
4	G06	55717	BRWD2	s31328
4	G07	23569	PADI4	s24119
4	G08	84759	PCGF1	s39408
4	G09	26122	EPC2	s25125
4	H01	23468	CBX5	s23883
4	H11	26147	PHF19	s25162
4	H13	27044	SND1	s25748
4	H15	27125	AFF4	s25861
4	H17	29943	PADI1	s26759
4	H19	50810	HDGFRP3	s27109
4	H21	51105	PHF20L1	s27444
4	H03	23469	PHF3	s23887
4	H05	23512	SUZ12	s23969
4	H07	23569	PADI4	s24120
4	H09	26122	EPC2	s25124
4	I01	51131	PHF11	s27515
4	I10	8295	TRRAP	s15797
4	I11	51773	RSF1	s28648
4	I12	8314	BAP1	s15822
4	I13	54617	INO80	s224308
4	I14	8450	CUL4B	s16043
4	I15	54708	MARCH5	s29333
4	I16	9025	RNF8	s17202
4	I17	54737	MPHOSPH8	s29362
4	I18	9646	CTR9	s18548
4	I19	55063	ZCWPW1	s30084
4	I02	7320	UBE2B	s14569
4	I20	9810	RNF40	s18962
4	I21	55148	UBR7	s30284
4	I22	9958	USP15	s19338
4	I03	51412	ACTL6B	s28106
4	I04	7324	UBE2E1	s560
4	I05	51533	PHF7	s28282
4	I06	7334	UBE2N	s14597
4	I07	51702	PADI3	s28547
4	I08	7874	USP7	s15439
4	I09	51742	ARID4B	s28601
4	J01	51131	PHF11	s27516
4	J11	51773	RSF1	s28649
4	J13	54617	INO80	s224309
4	J15	54708	MARCH5	s29334
4	J17	54737	MPHOSPH8	s29363
4	J19	55063	ZCWPW1	s30085
4	J21	55148	UBR7	s30285
4	J03	51412	ACTL6B	s28105
4	J05	51533	PHF7	s28283
4	J07	51702	PADI3	s28548
4	J09	51742	ARID4B	s28603
4	K01	55274	PHF10	s30607
4	K10	23326	USP22	s23566
4	K11	55806	HR	s31558
4	K12	23429	RYBP	s23811
4	K13	55929	DMAP1	s31791
4	K14	25862	USP49	s24639
4	K15	56163	RNF17	s32033
4	K16	27005	USP21	s25690
4	K17	56164	STK31	s32038
4	K18	29128	UHRF1	s26554
4	K19	56165	TDRD1	s32040
4	K02	9960	USP3	s19342
4	K20	51322	WAC	s27953
4	K21	57117	INTS12	s32713
4	K22	51720	UIMC1	s28573
4	K03	55632	KIAA1333	s31129
4	K04	10075	HUWE1	s19595
4	K05	55636	CHD7	s31141
4	K06	10600	USP16	s20808
4	K07	55662	HIF1AN	s31198
4	K08	23304	UBR2	s23513
4	K09	55677	IWS1	s31231
4	L01	55274	PHF10	s30606
4	L11	55806	HR	s31556
4	L13	55929	DMAP1	s31789
4	L15	56163	RNF17	s32034
4	L17	56164	STK31	s32036
4	L19	56165	TDRD1	s32041
4	L21	57117	INTS12	s32714
4	L03	55632	KIAA1333	s31130
4	L05	55636	CHD7	s31140
4	L07	55662	HIF1AN	s31197
4	L09	55677	IWS1	s31232
4	M01	57332	CBX8	s32948
4	M10	56970	ATXN7L3	s458481
4	M11	65094	JMJD4	s35204
4	M12	79184	BRCC3	s35700
4	M13	79142	PHF23	s35611
4	M14	79577	CDC73	s35850
4	M15	79663	HSPBAP1	s36042
4	M16	84678	KDM2B	s39307
4	M17	80012	PHC3	s36817
4	M18	114803	MYSM1	s41640
4	M19	80205	CHD9	s37050
4	M02	54623	PAF1	s29267
4	M20	123169	LEO1	s42624
4	M21	80312	TET1	s199104
4	M22	148581	UBE2U	s45196
4	M03	57634	EP400	s33488
4	M04	54880	BCOR	s226796
4	M05	57649	PHF12	s33519
4	M06	56254	RNF20	s32088
4	M07	57661	PHRF1	s33542
4	M08	56943	ENY2	s226899
4	M09	57680	CHD8	s33580
4	N01	57332	CBX8	s32949
4	N11	65094	JMJD4	s35205
4	N13	79142	PHF23	s35612
4	N15	79663	HSPBAP1	s36040
4	N17	80012	PHC3	s36819
4	N19	80205	CHD9	s37051
4	N21	80312	TET1	s37193
4	N03	57634	EP400	s33487
4	N05	57649	PHF12	s33517
4	N07	57661	PHRF1	s33543
4	N09	57680	CHD8	s33582
4	O01	80816	ASXL3	s37401
4	O11	84333	PCGF5	s38940
4	O13	84619	ZGPAT	s39187
4	O15	84656		s39259
4	O17	84717	HDGFRP2	s39378
4	O19	84844	PHF5A	s39506
4	O02	151636	DTX3L	s45594
4	O21	84939	MUM1	s39710
4	O03	81550	TDRD3	s37606
4	O04	158880	USP51	s46136
4	O05	84108	PCGF6	s38517
4	O06	165918	RNF168	s46600
4	O07	84261	FBXW9	s38752
4	O08	373509	USP50	s51515
4	O09	84295	PHF6	s38846
4	P01	80816	ASXL3	s37403
4	P11	84333	PCGF5	s224942
4	P13	84619	ZGPAT	s39186
4	P15	84656		s39258
4	P17	84717	HDGFRP2	s39376
4	P19	84844	PHF5A	s39505
4	P21	84939	MUM1	s39711
4	P03	81550	TDRD3	s37605
4	P05	84108	PCGF6	s38516
4	P07	84261	FBXW9	s38751
4	P09	84295	PHF6	s38847
5	A01	8028	MLLT10	s15556
5	A10	115290	FBXO17	s41787
5	A11	8681	JMJD7-PLA2G4B	s225021
5	A12	122402	TDRD9	s42532
5	A13	8726	EED	s16624
5	A14	124359	CDYL2	s42723
5	A15	9219	MTA2	s17630
5	A16	126668	TDRD10	s225577
5	A17	9425	CDYL	s18049
5	A18	128817	CSTL1	s43346
5	A19	9426	CDY2A	s18050
5	A02	91646	TDRD12	s229938
5	A20	148479	PHF13	s45185
5	A21	9513	FXR2	s18244
5	A22	152098	ZCWPW2	s45656
5	A03	8165	AKAP1	s15667
5	A04	93611	FBXO44	s225117
5	A05	8193	DPF1	s229987
5	A06	112869	CCDC101	s41391
5	A07	8208	CHAF1B	s15706
5	A08	112885	PHF21B	s41396
5	A09	8467	SMARCA5	s16081
5	B01	91646	TDRD12	s229937
5	B11	122402	TDRD9	s42533
5	B13	124359	CDYL2	s42725
5	B15	126668	TDRD10	s43066
5	B17	128817	CSTL1	s43344
5	B19	148479	PHF13	s45187
5	B21	152098	ZCWPW2	s45657
5	B03	93611	FBXO44	s41169
5	B05	112869	CCDC101	s225485
5	B07	112885	PHF21B	s41395
5	B09	115290	FBXO17	s41789
5	C01	9557	CHD1L	s18356
5	C10	221400	TDRD6	s48034
5	C11	10285	SMNDC1	s20103
5	C12	256380	SCML4	s48776
5	C13	10743	RAI1	s21109
5	C14	257218	SHPRH	s48877
5	C15	10891	PPARGC1A	s21393
5	C16	339123	JMJD8	s50456
5	C17	10933	MORF4L1	s21503
5	C18	353238	PADI6	s51454
5	C19	10943	MSL3	s21528
5	C02	154150	HDGFL1	s225760
5	C20	100137047	JMJD7	s230105
5	C21	10951	CBX1	s21551
5	C03	9678	PHF14	s18627
5	C04	158358	KIAA2026	s225766
5	C05	9767	PHF16	s18858
5	C06	163589	TDRD5	s46463
5	C07	10036	CHAF1A	s19500
5	C08	170394	PWWP2B	s230127
5	C09	10038	PARP2	s19503
5	D01	154150	HDGFL1	s45850
5	D11	256380	SCML4	s48777
5	D13	257218	SHPRH	s48876
5	D15	339123	JMJD8	s50455
5	D17	353238	PADI6	s51453
5	D19	100137047	JMJD7	s230104
5	D03	158358	KIAA2026	s46061
5	D05	163589	TDRD5	s46464
5	D07	170394	PWWP2B	s230126
5	D09	221400	TDRD6	s48033
5	E01	11022	TDRKH	s223181
5	E10	4665	NAB2	s9249
5	E11	11335	CBX3	s22356
5	E12	5987	TRIM27	s11961
5	E13	22823	MTF2	s22436
5	E14	6015	RING1	s12034
5	E15	22895	RPH3A	s22610
5	E16	6045	RNF2	s12068
5	E17	23246	BOP1	s23385
5	E18	8289	ARID1A	s15784
5	E19	23338	PHF15	s23598
5	E20	10336	PCGF3	s20223
5	E21	23424	TDRD7	s23803
5	E22	10664	CTCF	s20967
5	E03	11083	DIDO1	s225469
5	E04	1487	CTBP1	s3700
5	E05	11168	PSIP1	s22036
5	E06	1488	CTBP2	s3703
5	E07	11198	SUPT16H	s22113
5	E08	1911	PHC1	s4472
5	E09	11240	PADI2	s223215
5	F11	5987	TRIM27	s11960
5	F13	6015	RING1	s12036
5	F15	6045	RNF2	s12067
5	F17	8289	ARID1A	s15785
5	F19	10336	PCGF3	s20222
5	F21	10664	CTCF	s20968
5	F03	1487	CTBP1	s3698
5	F05	1488	CTBP2	s3701
5	F07	1911	PHC1	s4473
5	F09	4665	NAB2	s9247
5	G01	23468	CBX5	s23885
5	G10	1642	DDB1	s3981
5	G11	26147	PHF19	s25161
5	G12	1643	DDB2	s3983
5	G13	27044	SND1	s25749
5	G14	4591	TRIM37	s9082
5	G15	27125	AFF4	s25862
5	G16	5896	RAG1	s11753
5	G17	29943	PADI1	s26758
5	G18	6314	ATXN7	s12494
5	G19	50810	HDGFRP3	s27108
5	G02	23013	SPEN	s22830
5	G20	6500	SKP1	s12890
5	G21	51105	PHF20L1	s27443
5	G22	7319	UBE2A	s14566
5	G03	23469	PHF3	s23886
5	G04	25988	HINFP	s24885
5	G05	23512	SUZ12	s23968
5	G06	55717	BRWD2	s31326
5	G07	23569	PADI4	s24121
5	G08	84759	PCGF1	s39409
5	G09	26122	EPC2	s25126
5	H01	23013	SPEN	s22831
5	H11	1643	DDB2	s3984
5	H13	4591	TRIM37	s9081
5	H15	5896	RAG1	s11754
5	H17	6314	ATXN7	s12496
5	H19	6500	SKP1	s12889
5	H21	7319	UBE2A	s14565
5	H03	25988	HINFP	s24884
5	H05	55717	BRWD2	s31327
5	H07	84759	PCGF1	s39410
5	H09	1642	DDB1	s3979
5	I01	51131	PHF11	s27517
5	I10	8295	TRRAP	s15798
5	I11	51773	RSF1	s28650
5	I12	8314	BAP1	s15820
5	I13	54617	INO80	s224310
5	I14	8450	CUL4B	s16042
5	I15	54708	MARCH5	s29332
5	I16	9025	RNF8	s17200
5	I17	54737	MPHOSPH8	s29364
5	I18	9646	CTR9	s18549
5	I19	55063	ZCWPW1	s30086
5	I02	7320	UBE2B	s14570
5	I20	9810	RNF40	s18960
5	I21	55148	UBR7	s30283
5	I22	9958	USP15	s19340
5	I03	51412	ACTL6B	s28107
5	I04	7324	UBE2E1	s562
5	I05	51533	PHF7	s28284
5	I06	7334	UBE2N	s14595
5	I07	51702	PADI3	s28546
5	I08	7874	USP7	s15441
5	I09	51742	ARID4B	s28602
5	J01	7320	UBE2B	s14568
5	J11	8314	BAP1	s15821
5	J13	8450	CUL4B	s16044
5	J15	9025	RNF8	s17201
5	J17	9646	CTR9	s18550
5	J19	9810	RNF40	s18961
5	J21	9958	USP15	s19339
5	J03	7324	UBE2E1	s561
5	J05	7334	UBE2N	s14596
5	J07	7874	USP7	s15440
5	J09	8295	TRRAP	s15796
5	K01	55274	PHF10	s30608
5	K10	23326	USP22	s230743
5	K11	55806	HR	s31557
5	K12	23429	RYBP	s23812
5	K13	55929	DMAP1	s31790
5	K14	25862	USP49	s24638
5	K15	56163	RNF17	s32035
5	K16	27005	USP21	s223719
5	K17	56164	STK31	s32037
5	K18	29128	UHRF1	s26553
5	K19	56165	TDRD1	s32039
5	K02	9960	USP3	s19343
5	K20	51322	WAC	s27954
5	K21	57117	INTS12	s32712
5	K22	51720	UIMC1	s28574
5	K03	55632	KIAA1333	s31128
5	K04	10075	HUWE1	s19597
5	K05	55636	CHD7	s31142
5	K06	10600	USP16	s20809
5	K07	55662	HIF1AN	s31199
5	K08	23304	UBR2	s23514
5	K09	55677	IWS1	s31230
5	L01	9960	USP3	s19341
5	L11	23429	RYBP	s23813
5	L13	25862	USP49	s24640
5	L15	27005	USP21	s25691
5	L17	29128	UHRF1	s26555
5	L19	51322	WAC	s27955
5	L21	51720	UIMC1	s28575
5	L03	10075	HUWE1	s19596
5	L05	10600	USP16	s20810
5	L07	23304	UBR2	s23512
5	L09	23326	USP22	s23568
5	M01	57332	CBX8	s32947
5	M10	56970	ATXN7L3	s458482
5	M11	65094	JMJD4	s195361
5	M12	79184	BRCC3	s35698
5	M13	79142	PHF23	s35613
5	M14	79577	CDC73	s35848
5	M15	79663	HSPBAP1	s36041
5	M16	84678	KDM2B	s39305
5	M17	80012	PHC3	s36818
5	M18	114803	MYSM1	s41639
5	M19	80205	CHD9	s37052
5	M02	54623	PAF1	s29269
5	M20	123169	LEO1	s42625
5	M21	80312	TET1	s37194
5	M22	148581	UBE2U	s45194
5	M03	57634	EP400	s33489
5	M04	54880	BCOR	s226798
5	M05	57649	PHF12	s33518
5	M06	56254	RNF20	s32087
5	M07	57661	PHRF1	s33541
5	M08	56943	ENY2	s32447
5	M09	57680	CHD8	s33581
5	N01	54623	PAF1	s29268
5	N11	79184	BRCC3	s35699
5	N13	79577	CDC73	s35849
5	N15	84678	KDM2B	s39306
5	N17	114803	MYSM1	s41641
5	N19	123169	LEO1	s42623
5	N21	148581	UBE2U	s45195
5	N03	54880	BCOR	s226797
5	N05	56254	RNF20	s32086
5	N07	56943	ENY2	s32449
5	N09	56970	ATXN7L3	s230630
5	O01	80816	ASXL3	s37402
5	O11	84333	PCGF5	s38941
5	O13	84619	ZGPAT	s195478
5	O15	84656		s39257
5	O17	84717	HDGFRP2	s39377
5	O19	84844	PHF5A	s39507
5	O02	151636	DTX3L	s45593
5	O21	84939	MUM1	s39709
5	O03	81550	TDRD3	s37607
5	O04	158880	USP51	s46137
5	O05	84108	PCGF6	s38515
5	O06	165918	RNF168	s46601
5	O07	84261	FBXW9	s38753
5	O08	373509	USP50	s51516
5	O09	84295	PHF6	s38848
5	P01	151636	DTX3L	s45595
5	P03	158880	USP51	s46135
5	P05	165918	RNF168	s46599
5	P07	373509	USP50	s51517
6	A01	140836	BANF2	s195742
6	A10	23345	SYNE1	s23608
6	A11	29781	NCAPH2	s26584
6	A12	51522	TMEM14C	s28255
6	A13	10592	SMC2	s20793
6	A14	5902	RANBP1	s11770
6	A15	23047	PDS5B	s22911
6	A16	9688	NUP93	s18653
6	A17	23244	PDS5A	s229652
6	A18	375056	MIA3	s51657
6	A19	9918	NCAPD2	s19233
6	A02	23636	NUP62	s24247
6	A20	9499	MYOT	s18214
6	A21	2705	GJB1	s5772
6	A22	6843	VAMP1	s13664
6	A03	7112	TMPO	s14233
6	A04	80342	TRAF3IP3	s37258
6	A05	8815	BANF1	s16807
6	A06	84790	TUBA1C	s39431
6	A07	113130	CDCA5	s41424
6	A08	7586	ZKSCAN1	s15081
6	A09	79677	SMC6	s36079
6	B01	729857	RGPD2	s60231
6	B10	9482	STX8	s18182
6	B11	2590	GALNT2	s5554
6	B12	6810	STX4	s13595
6	B13	4001	LMNB1	s8224
6	B14	84065	TMEM222	s38435
